site_id,sensor,period,valid_frac,B2,B3,B4,B8,B11,B12,NDVI,NDWI,VV,VH,VV_minus_VH
counterfactual_0003_10,sentinel1,before,1.0,,,,,,,,,-9.764678001403809,-16.0610294342041,6.296350955963135
counterfactual_0003_10,sentinel1,after,1.0,,,,,,,,,-9.914179801940918,-15.82901382446289,5.9148335456848145
counterfactual_0003_10,sentinel1,change,1.0,,,,,,,,,-0.14950093626976013,0.23201680183410645,-0.3815177381038666
counterfactual_0004_01,sentinel2,before,0.9900990099009901,0.033442072570323944,0.05101696774363518,0.0277943704277277,0.3643496036529541,0.18289653956890106,0.07380615919828415,0.8581372499465942,-0.7541808485984802,,,
counterfactual_0004_01,sentinel2,after,0.9900990099009901,0.014380847103893757,0.03627537563443184,0.024808203801512718,0.28493279218673706,0.1648944914340973,0.07158434391021729,0.8387935161590576,-0.7740141749382019,,,
counterfactual_0004_01,sentinel2,change,0.9900990099009901,-0.019061222672462463,-0.01474158838391304,-0.002986168023198843,-0.07941676676273346,-0.018002033233642578,-0.002221811795607209,-0.019343743100762367,-0.019833313301205635,,,
counterfactual_0004_01,sentinel1,before,0.9900990099009901,,,,,,,,,-8.978283882141113,-15.353890419006348,6.375606536865234
counterfactual_0004_01,sentinel1,after,0.9900990099009901,,,,,,,,,-9.40197467803955,-15.439401626586914,6.0374274253845215
counterfactual_0004_01,sentinel1,change,0.9900990099009901,,,,,,,,,-0.4236901104450226,-0.08551031351089478,-0.3381797671318054
counterfactual_0004_02,sentinel2,before,1.0,0.03217194601893425,0.05336083844304085,0.0327051542699337,0.3409525454044342,0.19013622403144836,0.08557536453008652,0.8267287611961365,-0.7316347360610962,,,
counterfactual_0004_02,sentinel2,after,1.0,0.020935988053679466,0.04570458456873894,0.03355792537331581,0.30650022625923157,0.19454893469810486,0.09428668767213821,0.802960216999054,-0.7436084747314453,,,
counterfactual_0004_02,sentinel2,change,1.0,-0.011235957033932209,-0.00765625387430191,0.0008527742465957999,-0.03445228561758995,0.004412724170833826,0.008711317554116249,-0.023768553510308266,-0.011973746120929718,,,
counterfactual_0004_02,sentinel1,before,1.0,,,,,,,,,-11.217453956604004,-17.38654899597168,6.169093608856201
counterfactual_0004_02,sentinel1,after,1.0,,,,,,,,,-11.417777061462402,-17.38228416442871,5.96450662612915
counterfactual_0004_02,sentinel1,change,1.0,,,,,,,,,-0.20032182335853577,0.004265385679900646,-0.2045872062444687
counterfactual_0004_03,sentinel2,before,1.0,0.032048240303993225,0.04809858649969101,0.024979956448078156,0.36849653720855713,0.17694278061389923,0.06980767846107483,0.8723074197769165,-0.7684427499771118,,,
counterfactual_0004_03,sentinel2,after,1.0,0.015594667755067348,0.03611848130822182,0.024735620245337486,0.27922752499580383,0.15808290243148804,0.06764113157987595,0.8361870050430298,-0.7706941366195679,,,
counterfactual_0004_03,sentinel2,change,1.0,-0.01645357348024845,-0.011980105191469193,-0.000244338734773919,-0.08926902711391449,-0.0188598670065403,-0.0021665524691343307,-0.036120470613241196,-0.002251353580504656,,,
counterfactual_0004_03,sentinel1,before,1.0,,,,,,,,,-9.051145553588867,-15.470154762268066,6.419009208679199
counterfactual_0004_03,sentinel1,after,1.0,,,,,,,,,-9.44024658203125,-15.55377197265625,6.113525390625
counterfactual_0004_03,sentinel1,change,1.0,,,,,,,,,-0.3891015648841858,-0.08361735939979553,-0.30548417568206787
counterfactual_0004_04,sentinel2,before,1.0,0.04622512310743332,0.06711103022098541,0.055418845266103745,0.29234549403190613,0.20571202039718628,0.11313122510910034,0.677783727645874,-0.6194210052490234,,,
counterfactual_0004_04,sentinel2,after,1.0,0.03524284064769745,0.058169011026620865,0.051639165729284286,0.2747432291507721,0.2012338638305664,0.11356878280639648,0.6782660484313965,-0.6427617073059082,,,
counterfactual_0004_04,sentinel2,change,1.0,-0.010982285253703594,-0.008942024782299995,-0.0037796832621097565,-0.017602253705263138,-0.004478149581700563,0.0004375601129140705,0.0004823073395527899,-0.023340687155723572,,,
counterfactual_0004_04,sentinel1,before,1.0,,,,,,,,,-10.248211860656738,-16.970672607421875,6.72245979309082
counterfactual_0004_04,sentinel1,after,1.0,,,,,,,,,-10.410545349121094,-17.00505256652832,6.594509124755859
counterfactual_0004_04,sentinel1,change,1.0,,,,,,,,,-0.16233253479003906,-0.03438166528940201,-0.12795086205005646
counterfactual_0004_05,sentinel2,before,0.9999019703950593,0.03231155499815941,0.048921577632427216,0.03210984915494919,0.2734673321247101,0.16089555621147156,0.07635905593633652,0.7438421845436096,-0.643417477607727,,,
counterfactual_0004_05,sentinel2,after,0.9999019703950593,0.018209990113973618,0.03797142207622528,0.02876010164618492,0.22522996366024017,0.1535043567419052,0.07693518698215485,0.6948724985122681,-0.6331789493560791,,,
counterfactual_0004_05,sentinel2,change,0.9999019703950593,-0.014101563952863216,-0.010950157418847084,-0.0033497451804578304,-0.04823736101388931,-0.007391195744276047,0.0005761273787356913,-0.04896976426243782,0.01023856271058321,,,
counterfactual_0004_05,sentinel1,before,0.9999019703950593,,,,,,,,,-10.458224296569824,-16.456275939941406,5.998051643371582
counterfactual_0004_05,sentinel1,after,0.9999019703950593,,,,,,,,,-10.728105545043945,-16.563085556030273,5.834980010986328
counterfactual_0004_05,sentinel1,change,0.9999019703950593,,,,,,,,,-0.2698807120323181,-0.10680913180112839,-0.16307160258293152
counterfactual_0004_06,sentinel2,before,1.0,0.04473516345024109,0.06980110704898834,0.04638184234499931,0.3976939916610718,0.23151832818984985,0.11321017146110535,0.7888323664665222,-0.6998375654220581,,,
counterfactual_0004_06,sentinel2,after,1.0,0.03052987903356552,0.0580233670771122,0.04569435492157936,0.35450372099876404,0.21760384738445282,0.11010131984949112,0.7672661542892456,-0.7169028520584106,,,
counterfactual_0004_06,sentinel2,change,1.0,-0.01420527882874012,-0.011777732521295547,-0.0006874813698232174,-0.043190259486436844,-0.013914494775235653,-0.0031088474206626415,-0.02156621217727661,-0.017065279185771942,,,
counterfactual_0004_06,sentinel1,before,1.0,,,,,,,,,-11.031768798828125,-17.16669273376465,6.13492488861084
counterfactual_0004_06,sentinel1,after,1.0,,,,,,,,,-11.387628555297852,-17.46500587463379,6.077375411987305
counterfactual_0004_06,sentinel1,change,1.0,,,,,,,,,-0.35586047172546387,-0.29831093549728394,-0.05754952132701874
counterfactual_0004_07,sentinel2,before,0.9900990099009901,0.035216186195611954,0.05270298570394516,0.031146487221121788,0.32611212134361267,0.1879321187734604,0.08133379369974136,0.8232935070991516,-0.7201454043388367,,,
counterfactual_0004_07,sentinel2,after,0.9900990099009901,0.017275573685765266,0.038452524691820145,0.02919144183397293,0.24847987294197083,0.18478967249393463,0.08733446896076202,0.7894254922866821,-0.7309440970420837,,,
counterfactual_0004_07,sentinel2,change,0.9900990099009901,-0.01794060878455639,-0.014250463806092739,-0.001955049578100443,-0.07763225585222244,-0.0031424257904291153,0.0060006738640367985,-0.033868078142404556,-0.0107986219227314,,,
counterfactual_0004_07,sentinel1,before,0.9900990099009901,,,,,,,,,-9.258777618408203,-15.676472663879395,6.417697429656982
counterfactual_0004_07,sentinel1,after,0.9900990099009901,,,,,,,,,-9.404626846313477,-15.251593589782715,5.846967697143555
counterfactual_0004_07,sentinel1,change,0.9900990099009901,,,,,,,,,-0.14584974944591522,0.4248802959918976,-0.5707300901412964
counterfactual_0004_08,sentinel2,before,1.0,0.03200004994869232,0.049590207636356354,0.027629690244793892,0.3705977499485016,0.18622826039791107,0.07638077437877655,0.8616820573806763,-0.7642734050750732,,,
counterfactual_0004_08,sentinel2,after,1.0,0.014584554359316826,0.03610304743051529,0.025043059140443802,0.2901381850242615,0.1689656674861908,0.07433193922042847,0.8427225947380066,-0.7811074256896973,,,
counterfactual_0004_08,sentinel2,change,1.0,-0.017415491864085197,-0.013487153686583042,-0.0025866287760436535,-0.08045955747365952,-0.017262600362300873,-0.0020488284062594175,-0.018959462642669678,-0.016834009438753128,,,
counterfactual_0004_08,sentinel1,before,1.0,,,,,,,,,-9.622000694274902,-15.928243637084961,6.306241989135742
counterfactual_0004_08,sentinel1,after,1.0,,,,,,,,,-9.967679023742676,-16.041261672973633,6.073582172393799
counterfactual_0004_08,sentinel1,change,1.0,,,,,,,,,-0.3456782400608063,-0.11301758140325546,-0.23266065120697021
counterfactual_0004_09,sentinel2,before,1.0,0.02862335555255413,0.04552328214049339,0.02523208037018776,0.3112206757068634,0.15934346616268158,0.06480080634355545,0.7744508981704712,-0.6619053483009338,,,
counterfactual_0004_09,sentinel2,after,1.0,0.015001886524260044,0.03668981045484543,0.025355027988553047,0.25929391384124756,0.15371346473693848,0.06773319840431213,0.7248827815055847,-0.652374267578125,,,
counterfactual_0004_09,sentinel2,change,1.0,-0.013621469028294086,-0.008833467960357666,0.00012294872431084514,-0.05192680284380913,-0.005629967898130417,0.0029323941562324762,-0.049568165093660355,0.009531070478260517,,,
counterfactual_0004_09,sentinel1,before,1.0,,,,,,,,,-9.875624656677246,-16.266481399536133,6.390854358673096
counterfactual_0004_09,sentinel1,after,1.0,,,,,,,,,-10.278194427490234,-16.316200256347656,6.038007736206055
counterfactual_0004_09,sentinel1,change,1.0,,,,,,,,,-0.40256813168525696,-0.04972132295370102,-0.35284683108329773
counterfactual_0004_10,sentinel2,before,1.0,0.03384396806359291,0.049360647797584534,0.026743749156594276,0.3666336238384247,0.18021246790885925,0.07383047789335251,0.8631342053413391,-0.7617828249931335,,,
counterfactual_0004_10,sentinel2,after,1.0,0.015715360641479492,0.03578967601060867,0.02631462551653385,0.26985692977905273,0.16387109458446503,0.07316338270902634,0.821426272392273,-0.765380859375,,,
counterfactual_0004_10,sentinel2,change,1.0,-0.01812860555946827,-0.01357097364962101,-0.00042912454227916896,-0.09677668660879135,-0.016341373324394226,-0.0006670962320640683,-0.04170796647667885,-0.0035980010870844126,,,
counterfactual_0004_10,sentinel1,before,1.0,,,,,,,,,-9.95595645904541,-16.269691467285156,6.3137335777282715
counterfactual_0004_10,sentinel1,after,1.0,,,,,,,,,-10.249349594116211,-16.299333572387695,6.049983024597168
counterfactual_0004_10,sentinel1,change,1.0,,,,,,,,,-0.2933937609195709,-0.029642533510923386,-0.26375123858451843
counterfactual_0005_01,sentinel2,before,0.9900990099009901,0.04476442188024521,0.06985494494438171,0.05047646164894104,0.36052757501602173,0.23217463493347168,0.12000057101249695,0.7520033121109009,-0.6728254556655884,,,
counterfactual_0005_01,sentinel2,after,0.9900990099009901,0.03118610382080078,0.05807844549417496,0.04715563356876373,0.32901856303215027,0.22180882096290588,0.1170930564403534,0.744484543800354,-0.697575032711029,,,
counterfactual_0005_01,sentinel2,change,0.9900990099009901,-0.013578317128121853,-0.011776494793593884,-0.003320826916024089,-0.03150901943445206,-0.010365811176598072,-0.002907515037804842,-0.0075188251212239265,-0.024749597534537315,,,
counterfactual_0005_01,sentinel1,before,0.9900990099009901,,,,,,,,,-11.086591720581055,-17.243480682373047,6.156887531280518
counterfactual_0005_01,sentinel1,after,0.9900990099009901,,,,,,,,,-11.453527450561523,-17.569080352783203,6.11555290222168
counterfactual_0005_01,sentinel1,change,0.9900990099009901,,,,,,,,,-0.3669339120388031,-0.3255998194217682,-0.041334107518196106
counterfactual_0005_02,sentinel2,before,1.0,0.03468501567840576,0.05831526592373848,0.039847590029239655,0.33945372700691223,0.21056756377220154,0.10168106108903885,0.7899045944213867,-0.7061803936958313,,,
counterfactual_0005_02,sentinel2,after,1.0,0.027355605736374855,0.05304383486509323,0.044014688581228256,0.3097318708896637,0.21692420542240143,0.11176000535488129,0.7591633796691895,-0.7136169672012329,,,
counterfactual_0005_02,sentinel2,change,1.0,-0.007329408545047045,-0.0052714296616613865,0.004167100880295038,-0.029721874743700027,0.0063566118478775024,0.01007895264774561,-0.030741246417164803,-0.007436469197273254,,,
counterfactual_0005_02,sentinel1,before,1.0,,,,,,,,,-10.428877830505371,-16.79142951965332,6.362551212310791
counterfactual_0005_02,sentinel1,after,1.0,,,,,,,,,-10.651665687561035,-16.881973266601562,6.230306625366211
counterfactual_0005_02,sentinel1,change,1.0,,,,,,,,,-0.2227874994277954,-0.0905432254076004,-0.132244274020195
counterfactual_0005_03,sentinel2,before,1.0,0.048581562936306,0.0724080502986908,0.05940735340118408,0.32325759530067444,0.2220277190208435,0.12326357513666153,0.6885920166969299,-0.6274739503860474,,,
counterfactual_0005_03,sentinel2,after,1.0,0.03569003939628601,0.06119289994239807,0.05615968629717827,0.2851485013961792,0.211538165807724,0.12153086066246033,0.6797162890434265,-0.6497189402580261,,,
counterfactual_0005_03,sentinel2,change,1.0,-0.012891525402665138,-0.011215150356292725,-0.0032476666383445263,-0.03810909762978554,-0.010489565320312977,-0.0017327223904430866,-0.008875668980181217,-0.022244969382882118,,,
counterfactual_0005_03,sentinel1,before,1.0,,,,,,,,,-9.97630786895752,-16.354305267333984,6.377997398376465
counterfactual_0005_03,sentinel1,after,1.0,,,,,,,,,-10.259345054626465,-16.407527923583984,6.148183822631836
counterfactual_0005_03,sentinel1,change,1.0,,,,,,,,,-0.28303807973861694,-0.0532243438065052,-0.22981375455856323
counterfactual_0005_04,sentinel2,before,1.0,0.03167222440242767,0.05072544515132904,0.02775348536670208,0.35202276706695557,0.18224811553955078,0.07671742886304855,0.8529289960861206,-0.7469289898872375,,,
counterfactual_0005_04,sentinel2,after,1.0,0.014942907728254795,0.03730292245745659,0.025732463225722313,0.26695945858955383,0.1657020002603531,0.0756104439496994,0.8243304491043091,-0.7545451521873474,,,
counterfactual_0005_04,sentinel2,change,1.0,-0.01672932133078575,-0.013422521762549877,-0.002021022606641054,-0.08506336063146591,-0.016546107828617096,-0.0011069847969338298,-0.028598535805940628,-0.007616135757416487,,,
counterfactual_0005_04,sentinel1,before,1.0,,,,,,,,,-8.925108909606934,-15.274381637573242,6.349274158477783
counterfactual_0005_04,sentinel1,after,1.0,,,,,,,,,-9.364924430847168,-15.277941703796387,5.913017272949219
counterfactual_0005_04,sentinel1,change,1.0,,,,,,,,,-0.4398161470890045,-0.003558875061571598,-0.4362573027610779
counterfactual_0005_05,sentinel2,before,1.0,0.03119632974267006,0.05522114783525467,0.0380142480134964,0.3353555500507355,0.21283870935440063,0.10083723068237305,0.8020252585411072,-0.7220193147659302,,,
counterfactual_0005_05,sentinel2,after,1.0,0.021185223013162613,0.04816799238324165,0.03638061508536339,0.3259936571121216,0.20080488920211792,0.09622698277235031,0.7996669411659241,-0.7460194230079651,,,
counterfactual_0005_05,sentinel2,change,1.0,-0.010011106729507446,-0.007053152192384005,-0.0016336343251168728,-0.009361895732581615,-0.012033850885927677,-0.0046102446503937244,-0.0023583616130053997,-0.024000119417905807,,,
counterfactual_0005_05,sentinel1,before,1.0,,,,,,,,,-10.200132369995117,-16.557727813720703,6.357595443725586
counterfactual_0005_05,sentinel1,after,1.0,,,,,,,,,-10.209356307983398,-16.41494369506836,6.205586910247803
counterfactual_0005_05,sentinel1,change,1.0,,,,,,,,,-0.009224840439856052,0.14278338849544525,-0.15200823545455933
counterfactual_0005_06,sentinel2,before,1.0,0.029983369633555412,0.048223357647657394,0.02647785097360611,0.33884966373443604,0.189021497964859,0.07783669233322144,0.8541246652603149,-0.7498260140419006,,,
counterfactual_0005_06,sentinel2,after,1.0,0.017322875559329987,0.04198148846626282,0.028673291206359863,0.28781989216804504,0.18707986176013947,0.08518820255994797,0.8171400427818298,-0.7446507215499878,,,
counterfactual_0005_06,sentinel2,change,1.0,-0.012660494074225426,-0.00624186871573329,0.0021954416297376156,-0.05102980509400368,-0.0019416281720623374,0.007351519539952278,-0.03698453679680824,0.005175237078219652,,,
counterfactual_0005_06,sentinel1,before,1.0,,,,,,,,,-8.908834457397461,-15.194634437561035,6.285801410675049
counterfactual_0005_06,sentinel1,after,1.0,,,,,,,,,-9.09025764465332,-15.101627349853516,6.011368751525879
counterfactual_0005_06,sentinel1,change,1.0,,,,,,,,,-0.18142439424991608,0.09300841391086578,-0.2744327783584595
counterfactual_0005_07,sentinel2,before,1.0,0.04325838014483452,0.06615180522203445,0.046758390963077545,0.3665542006492615,0.2175775170326233,0.10656382888555527,0.7804988026618958,-0.6980471611022949,,,
counterfactual_0005_07,sentinel2,after,1.0,0.02352972701191902,0.05020780488848686,0.03831661120057106,0.315146803855896,0.19912943243980408,0.0992632582783699,0.7868191599845886,-0.7292388677597046,,,
counterfactual_0005_07,sentinel2,change,1.0,-0.019728653132915497,-0.01594400405883789,-0.00844178069382906,-0.05140743404626846,-0.018448101356625557,-0.007300573866814375,0.006320356857031584,-0.03119172528386116,,,
counterfactual_0005_07,sentinel1,before,1.0,,,,,,,,,-10.69261646270752,-16.793006896972656,6.100390911102295
counterfactual_0005_07,sentinel1,after,1.0,,,,,,,,,-11.076679229736328,-17.01682472229004,5.940145492553711
counterfactual_0005_07,sentinel1,change,1.0,,,,,,,,,-0.3840622305870056,-0.2238166183233261,-0.1602456122636795
counterfactual_0005_08,sentinel2,before,1.0,0.03264987841248512,0.0541735403239727,0.035455748438835144,0.32737430930137634,0.2037089467048645,0.09536872059106827,0.8070790767669678,-0.7169132828712463,,,
counterfactual_0005_08,sentinel2,after,1.0,0.0232925396412611,0.04770742729306221,0.03645247220993042,0.28633108735084534,0.19377712905406952,0.09601661562919617,0.781369686126709,-0.7202563881874084,,,
counterfactual_0005_08,sentinel2,change,1.0,-0.009357336908578873,-0.006466111168265343,0.0009967258665710688,-0.041043203324079514,-0.009931815788149834,0.0006479022558778524,-0.02570929005742073,-0.0033430757466703653,,,
counterfactual_0005_08,sentinel1,before,1.0,,,,,,,,,-9.970015525817871,-16.07950782775879,6.109494686126709
counterfactual_0005_08,sentinel1,after,1.0,,,,,,,,,-10.132768630981445,-16.080835342407227,5.948064804077148
counterfactual_0005_08,sentinel1,change,1.0,,,,,,,,,-0.1627538502216339,-0.0013243061257526278,-0.1614295244216919
counterfactual_0005_09,sentinel2,before,0.9900990099009901,0.04073769226670265,0.06280887871980667,0.04135817289352417,0.37942934036254883,0.20846201479434967,0.09737014025449753,0.8049715757369995,-0.7162983417510986,,,
counterfactual_0005_09,sentinel2,after,0.9900990099009901,0.02162448689341545,0.04727412015199661,0.03433344140648842,0.32465115189552307,0.19221794605255127,0.09187531471252441,0.812391996383667,-0.7495669722557068,,,
counterfactual_0005_09,sentinel2,change,0.9900990099009901,-0.01911320351064205,-0.015534758567810059,-0.00702472822740674,-0.05477818846702576,-0.016244057565927505,-0.005494831129908562,0.0074204569682478905,-0.03326867148280144,,,
counterfactual_0005_09,sentinel1,before,0.9900990099009901,,,,,,,,,-10.80427360534668,-16.94926643371582,6.144993305206299
counterfactual_0005_09,sentinel1,after,0.9900990099009901,,,,,,,,,-11.145954132080078,-17.253660202026367,6.107706546783447
counterfactual_0005_09,sentinel1,change,0.9900990099009901,,,,,,,,,-0.3416801691055298,-0.3043937683105469,-0.037286411970853806
counterfactual_0005_10,sentinel2,before,0.9900990099009901,0.03243069723248482,0.05102122202515602,0.030138900503516197,0.32882338762283325,0.1781296581029892,0.07711687684059143,0.8316831588745117,-0.730119526386261,,,
counterfactual_0005_10,sentinel2,after,0.9900990099009901,0.019255757331848145,0.04058622196316719,0.03132946416735649,0.27163246273994446,0.17188462615013123,0.08049210906028748,0.7955906987190247,-0.7415072917938232,,,
counterfactual_0005_10,sentinel2,change,0.9900990099009901,-0.013174941763281822,-0.01043500006198883,0.0011905643623322248,-0.057190943509340286,-0.006245039403438568,0.003375227563083172,-0.03609246760606766,-0.011387773789465427,,,
counterfactual_0005_10,sentinel1,before,0.9900990099009901,,,,,,,,,-9.620283126831055,-15.830906867980957,6.210623264312744
counterfactual_0005_10,sentinel1,after,0.9900990099009901,,,,,,,,,-9.94162654876709,-15.938864707946777,5.997238636016846
counterfactual_0005_10,sentinel1,change,0.9900990099009901,,,,,,,,,-0.3213428854942322,-0.10795777291059494,-0.21338512003421783
counterfactual_0006_01,sentinel2,before,1.0,0.032171476632356644,0.05194831266999245,0.03441556915640831,0.34224656224250793,0.1785426288843155,0.08356152474880219,0.8158902525901794,-0.7342208027839661,,,
counterfactual_0006_01,sentinel2,after,1.0,0.021527208387851715,0.04283808916807175,0.04189244657754898,0.24446716904640198,0.18257060647010803,0.09680970013141632,0.7135887742042542,-0.7059398293495178,,,
counterfactual_0006_01,sentinel2,change,1.0,-0.010644270107150078,-0.009110224433243275,0.007476879749447107,-0.09777942299842834,0.004027987364679575,0.013248177245259285,-0.1023014560341835,0.028280889615416527,,,
counterfactual_0006_01,sentinel1,before,1.0,,,,,,,,,-9.741485595703125,-16.029661178588867,6.288177490234375
counterfactual_0006_01,sentinel1,after,0.9996078815802373,,,,,,,,,-9.713297843933105,-15.32006549835205,5.606767177581787
counterfactual_0006_01,sentinel1,change,0.9996078815802373,,,,,,,,,0.025424718856811523,0.7076937556266785,-0.6822690367698669
counterfactual_0006_02,sentinel2,before,1.0,0.023151857778429985,0.04391668736934662,0.025452569127082825,0.35337918996810913,0.16566330194473267,0.06988202035427094,0.8667435050010681,-0.7796575427055359,,,
counterfactual_0006_02,sentinel2,after,1.0,0.017698824405670166,0.040054671466350555,0.0351286344230175,0.25220149755477905,0.16973108053207397,0.08255822211503983,0.7552110552787781,-0.7270179390907288,,,
counterfactual_0006_02,sentinel2,change,1.0,-0.005453033838421106,-0.0038620135746896267,0.009676066227257252,-0.10117770731449127,0.004067797213792801,0.012676208280026913,-0.11153247952461243,0.052639640867710114,,,
counterfactual_0006_02,sentinel1,before,1.0,,,,,,,,,-10.15565013885498,-16.634313583374023,6.4786601066589355
counterfactual_0006_02,sentinel1,after,1.0,,,,,,,,,-10.123477935791016,-15.898072242736816,5.774594783782959
counterfactual_0006_02,sentinel1,change,1.0,,,,,,,,,0.032172735780477524,0.7362386584281921,-0.7040658593177795
counterfactual_0006_03,sentinel2,before,1.0,0.02997353859245777,0.04901723936200142,0.02916126511991024,0.3827807605266571,0.1842249631881714,0.08051969856023788,0.8573294878005981,-0.7722620964050293,,,
counterfactual_0006_03,sentinel2,after,1.0,0.01752289943397045,0.0414072647690773,0.038001593202352524,0.26752203702926636,0.19217191636562347,0.09704724699258804,0.7456712126731873,-0.729295551776886,,,
counterfactual_0006_03,sentinel2,change,1.0,-0.012450638227164745,-0.007609969936311245,0.008840324357151985,-0.11525872349739075,0.007946955971419811,0.01652754656970501,-0.11165834963321686,0.0429665632545948,,,
counterfactual_0006_03,sentinel1,before,1.0,,,,,,,,,-7.031616687774658,-13.575736999511719,6.544119358062744
counterfactual_0006_03,sentinel1,after,1.0,,,,,,,,,-7.025991439819336,-12.603314399719238,5.577321529388428
counterfactual_0006_03,sentinel1,change,1.0,,,,,,,,,0.005624864250421524,0.9724223017692566,-0.9667974710464478
counterfactual_0006_04,sentinel2,before,1.0,0.029135996475815773,0.050668537616729736,0.034337349236011505,0.35687097907066345,0.19580702483654022,0.09126909077167511,0.818901002407074,-0.7461912631988525,,,
counterfactual_0006_04,sentinel2,after,1.0,0.021387433633208275,0.04475308582186699,0.04337933659553528,0.25697657465934753,0.19642727077007294,0.10189521312713623,0.706656277179718,-0.7023462057113647,,,
counterfactual_0006_04,sentinel2,change,1.0,-0.00774856423959136,-0.005915449466556311,0.009041986428201199,-0.09989441931247711,0.0006202387157827616,0.010626119561493397,-0.11224473267793655,0.043845079839229584,,,
counterfactual_0006_04,sentinel1,before,1.0,,,,,,,,,-9.254434585571289,-15.843378067016602,6.5889434814453125
counterfactual_0006_04,sentinel1,after,0.9997059111851779,,,,,,,,,-9.238470077514648,-14.972799301147461,5.734329700469971
counterfactual_0006_04,sentinel1,change,0.9997059111851779,,,,,,,,,0.014037251472473145,0.8689581155776978,-0.8549208045005798
counterfactual_0006_05,sentinel2,before,1.0,0.028888951987028122,0.04861091449856758,0.02742639370262623,0.38137972354888916,0.1783842295408249,0.07555562257766724,0.864562451839447,-0.7733084559440613,,,
counterfactual_0006_05,sentinel2,after,1.0,0.016349200159311295,0.03928425908088684,0.03491067513823509,0.26514390110969543,0.17772018909454346,0.08621340990066528,0.7614458203315735,-0.7403711676597595,,,
counterfactual_0006_05,sentinel2,change,1.0,-0.012539750896394253,-0.009326659142971039,0.007484281435608864,-0.11623581498861313,-0.0006640427745878696,0.010657778941094875,-0.10311660170555115,0.032937295734882355,,,
counterfactual_0006_05,sentinel1,before,1.0,,,,,,,,,-7.139352321624756,-13.766727447509766,6.62737512588501
counterfactual_0006_05,sentinel1,after,1.0,,,,,,,,,-7.167209625244141,-13.271374702453613,6.104165554046631
counterfactual_0006_05,sentinel1,change,1.0,,,,,,,,,-0.027856729924678802,0.4953525960445404,-0.5232093334197998
counterfactual_0006_06,sentinel2,before,1.0,0.03520924597978592,0.052443165332078934,0.030310437083244324,0.37934932112693787,0.18540702760219574,0.07598929107189178,0.8533787131309509,-0.7586222290992737,,,
counterfactual_0006_06,sentinel2,after,1.0,0.015290187671780586,0.03534526750445366,0.033458102494478226,0.24771267175674438,0.17975272238254547,0.08502943068742752,0.75881427526474,-0.7493817210197449,,,
counterfactual_0006_06,sentinel2,change,1.0,-0.019919056445360184,-0.017097897827625275,0.003147666808217764,-0.13163666427135468,-0.005654333624988794,0.009040143340826035,-0.09456440061330795,0.009240468963980675,,,
counterfactual_0006_06,sentinel1,before,1.0,,,,,,,,,-9.104022026062012,-15.810799598693848,6.706778049468994
counterfactual_0006_06,sentinel1,after,1.0,,,,,,,,,-9.132243156433105,-14.964102745056152,5.831859111785889
counterfactual_0006_06,sentinel1,change,1.0,,,,,,,,,-0.02822236716747284,0.8466965556144714,-0.8749189376831055
counterfactual_0006_07,sentinel2,before,1.0,0.019647633656859398,0.04161904379725456,0.023515567183494568,0.33085930347442627,0.15904539823532104,0.06626617163419724,0.8655407428741455,-0.774397075176239,,,
counterfactual_0006_07,sentinel2,after,1.0,0.017745371907949448,0.03887509927153587,0.03548792377114296,0.24059557914733887,0.16389743983745575,0.08165585249662399,0.7406858205795288,-0.7202486991882324,,,
counterfactual_0006_07,sentinel2,change,1.0,-0.0019022595370188355,-0.0027439419645816088,0.011972355656325817,-0.09026370197534561,0.004852038808166981,0.01538967713713646,-0.12485497444868088,0.05414839833974838,,,
counterfactual_0006_07,sentinel1,before,1.0,,,,,,,,,-9.696212768554688,-16.076932907104492,6.380719184875488
counterfactual_0006_07,sentinel1,after,1.0,,,,,,,,,-9.552229881286621,-15.17017650604248,5.617947101593018
counterfactual_0006_07,sentinel1,change,1.0,,,,,,,,,0.1439824253320694,0.9067551493644714,-0.7627727389335632
counterfactual_0006_08,sentinel2,before,1.0,0.02334277518093586,0.044518232345581055,0.024936310946941376,0.36115890741348267,0.16327089071273804,0.06734386086463928,0.87026047706604,-0.7796369194984436,,,
counterfactual_0006_08,sentinel2,after,1.0,0.017026839777827263,0.039798393845558167,0.036932025104761124,0.25864800810813904,0.16524112224578857,0.07962531596422195,0.7493597865104675,-0.7328518033027649,,,
counterfactual_0006_08,sentinel2,change,1.0,-0.006315934471786022,-0.004719841293990612,0.011995711363852024,-0.10251090675592422,0.0019702529534697533,0.012281457893550396,-0.12090074270963669,0.046785131096839905,,,
counterfactual_0006_08,sentinel1,before,1.0,,,,,,,,,-9.341188430786133,-15.806962966918945,6.465775489807129
counterfactual_0006_08,sentinel1,after,1.0,,,,,,,,,-9.237771987915039,-15.038126945495605,5.800354480743408
counterfactual_0006_08,sentinel1,change,1.0,,,,,,,,,0.10341623425483704,0.7688369154930115,-0.665420651435852
counterfactual_0006_09,sentinel2,before,1.0,0.03643002733588219,0.05242085084319115,0.031194981187582016,0.4244283139705658,0.18886376917362213,0.07768360525369644,0.8634901642799377,-0.7809000015258789,,,
counterfactual_0006_09,sentinel2,after,1.0,0.018832262605428696,0.04043355584144592,0.04063830152153969,0.2679785490036011,0.19278675317764282,0.09581959247589111,0.7295275330543518,-0.7340335249900818,,,
