site_id,sensor,band,valid_before,valid_after,valid_both,chg_p01,chg_p05,chg_p50,chg_p95,chg_p99,frac_below_t1,frac_below_t2
counterfactual_0025_10,sentinel2,NDVI,1.0,1.0,1.0,-0.14162695407867432,-0.10193771123886108,-0.038650572299957275,0.06325376033782959,0.3087667226791382,0.05479854916184688,0.0004901480247034605
counterfactual_0025_10,sentinel1,VV,1.0,0.9998039407901186,0.9998039407901186,-5.739646377563477,-3.9555120944976805,-0.1835613250732422,3.38740386962891,4.818570880889894,0.20433375821158936,0.04794587704676929
counterfactual_0027_01,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.2877576965093613,-0.2329020097851753,-0.05326440930366516,0.05374046564102164,0.08646254360675826,0.3302970297029703,0.09742574257425743
counterfactual_0027_01,sentinel1,VV,0.9900990099009901,0.9900009802960494,0.9900009802960494,-5.757407865524292,-4.13397364616394,-0.3322925567626953,3.5505558013916025,5.2176912879943895,0.2352708188929597,0.057035350034656894
counterfactual_0027_02,sentinel2,NDVI,1.0,1.0,1.0,-0.7325970530509949,-0.5221806168556213,-0.08568179607391357,0.06531798839569092,0.1430256962776184,0.453681011665523,0.20890108812861485
counterfactual_0027_02,sentinel1,VV,1.0,0.9964709342221351,0.9964709342221351,-5.588056354522705,-3.663950538635254,0.16085529327392578,3.9375129699707028,5.432007656097415,0.17009345794392525,0.03787506148548942
counterfactual_0027_03,sentinel2,NDVI,0.9999019703950593,0.9999019703950593,0.9999019703950593,-0.6571101784706116,-0.4106226935982704,-0.0784519612789154,0.03442019522190092,0.08573731362819677,0.4164705882352941,0.18911764705882353
counterfactual_0027_03,sentinel1,VV,0.9997059111851779,0.9902950691108715,0.9900990099009901,-6.0809740066528315,-3.940132689476013,0.14026427268981934,3.917392110824583,5.332847514152528,0.18168316831683168,0.04801980198019802
counterfactual_0027_04,sentinel2,NDVI,1.0,1.0,1.0,-0.2780836820602417,-0.20351451635360718,-0.054617736488580704,0.044443368911743164,0.09818267822265625,0.2698755024017253,0.05342613469267719
counterfactual_0027_04,sentinel1,VV,1.0,0.9992157631604744,0.9992157631604744,-6.186526908874511,-4.0779563903808596,-0.033417701721191406,3.9132868766784656,5.7771097183227536,0.19974492298636318,0.05209457470813303
counterfactual_0027_05,sentinel2,NDVI,1.0,1.0,1.0,-0.8430912494659424,-0.6459377408027649,-0.08688300848007202,0.05316770076751709,0.12427830696105957,0.45211253798647194,0.23958435447505147
counterfactual_0027_05,sentinel1,VV,0.9998039407901186,0.9899029506911087,0.9897068914812274,-5.782174468040466,-4.046282529830933,-0.03145885467529297,3.7823472023010254,5.485703134536741,0.20929080824088747,0.052694136291600635
counterfactual_0027_06,sentinel2,NDVI,1.0,1.0,1.0,-0.3144093155860901,-0.2598346471786499,-0.10973960161209106,0.005272388458251953,0.03811359405517578,0.5452406626801294,0.16537594353494756
counterfactual_0027_06,sentinel1,VV,1.0,1.0,1.0,-5.451167106628418,-3.7695322036743164,-0.03672456741333008,3.4555482864379883,5.023374080657959,0.19037349279482405,0.0408783452602686
counterfactual_0027_07,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.22700368523597717,-0.18241485059261323,-0.08485361933708191,-0.00593889951705935,0.03268992424011236,0.3887128712871287,0.02801980198019802
counterfactual_0027_07,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-5.676427993774414,-4.097159576416016,-0.31682825088500977,3.292785835266113,4.805819263458259,0.2304950495049505,0.05504950495049505
counterfactual_0027_08,sentinel2,NDVI,0.9900990099009901,0.9900990099009901,0.9900990099009901,-0.2467491665482521,-0.19516626000404358,-0.06375071406364441,0.04351263642311095,0.10690072774887086,0.3116831683168317,0.04405940594059406
counterfactual_0027_08,sentinel1,VV,0.9900990099009901,0.9900990099009901,0.9900990099009901,-5.370637154579162,-3.708015489578247,0.18738174438476562,3.886011314392089,5.500634160041817,0.17504950495049504,0.038415841584158415
counterfactual_0027_09,sentinel2,NDVI,1.0,1.0,1.0,-0.24808210134506226,-0.1991589069366455,-0.08186423778533936,0.004969477653503418,0.05439138412475586,0.3962356631702774,0.04911283207528674
counterfactual_0027_09,sentinel1,VV,1.0,1.0,1.0,-5.848175525665283,-4.306400299072266,-0.33310985565185547,3.396829605102539,4.934309959411621,0.23360454857366925,0.06371924321144985
counterfactual_0027_10,sentinel2,NDVI,1.0,1.0,1.0,-0.28445965051651,-0.22489744424819946,-0.08178102970123291,0.038572490215301514,0.11963039636611938,0.4173120282325262,0.0867562003725125
counterfactual_0027_10,sentinel1,VV,1.0,0.9993137927654152,0.9993137927654152,-5.897673320770264,-4.0687514543533325,-0.057608842849731445,3.715862548351289,5.452483739852905,0.20757308220521875,0.052972336668628606
