site_id,group,matched_treatment_site_id,control_rank,sensor,period_id,seq,half,period_start,period_end,has_latent,valid_pixel_fraction
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.6728752083129105
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.5922948730516616
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0662680129399078
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.4901480247034604
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.9028526615037742
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.2160572492892853
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,0.99009900990099
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.3319282423291834
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.5454367218900108
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.0
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.8877561023429076
counterfactual_0005_01,counterfactual,treatment_0005,1.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.8924615233800608
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.2023331045975884
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.9758847171845898
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.727477698264876
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.9082442897755122
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.633565336731693
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.433290853837859
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,0.9564748554063328
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.5480835212234094
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1535143613371238
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.0697970787177727
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,0.9905891579256936
counterfactual_0005_02,counterfactual,treatment_0005,2.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,0.8896186648367808
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.0992059601999803
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,0.8115870993039898
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,0.9615723948632487
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.2086069993137927
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,0.9988236447407116
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,0.8849132437996274
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.0058817762964415
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.3900597980590138
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.3195765121066562
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.05666111165572
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0005_03,counterfactual,treatment_0005,3.0,sentinel2,after_P10,20,after,2025-01-31,2025-02-13,True,0.9427507107146358
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P02,2,before,2024-05-24,2024-06-06,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P03,3,before,2024-06-07,2024-06-20,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P06,6,before,2024-07-19,2024-08-01,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P09,9,before,2024-08-30,2024-09-12,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P03,13,after,2024-10-25,2024-11-07,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P04,14,after,2024-11-08,2024-11-21,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P05,15,after,2024-11-22,2024-12-05,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P06,16,after,2024-12-06,2024-12-19,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P07,17,after,2024-12-20,2025-01-02,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P08,18,after,2025-01-03,2025-01-16,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P09,19,after,2025-01-17,2025-01-30,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel1,after_P10,20,after,2025-01-31,2025-02-13,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P01,1,before,2024-05-10,2024-05-23,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P02,2,before,2024-05-24,2024-06-06,True,0.7043427114988726
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P03,3,before,2024-06-07,2024-06-20,True,0.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P04,4,before,2024-06-21,2024-07-04,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P05,5,before,2024-07-05,2024-07-18,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P06,6,before,2024-07-19,2024-08-01,True,0.6557200274482894
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P07,7,before,2024-08-02,2024-08-15,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P08,8,before,2024-08-16,2024-08-29,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P09,9,before,2024-08-30,2024-09-12,True,0.7119890206842466
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,before_P10,10,before,2024-09-13,2024-09-26,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P01,11,after,2024-09-27,2024-10-10,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P02,12,after,2024-10-11,2024-10-24,True,1.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P03,13,after,2024-10-25,2024-11-07,True,0.3848642289971571
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P04,14,after,2024-11-08,2024-11-21,True,0.4120184295657288
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P05,15,after,2024-11-22,2024-12-05,True,0.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P06,16,after,2024-12-06,2024-12-19,True,0.1491030291147926
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P07,17,after,2024-12-20,2025-01-02,True,0.0
counterfactual_0005_04,counterfactual,treatment_0005,4.0,sentinel2,after_P08,18,after,2025-01-03,2025-01-16,True,0.506224879913734
