sensor,site_id,role,target_site,control_rank,seq,period_id,month,usable,mean_VV,mean_VH,mean_VV_minus_VH,mean_B2,mean_B3,mean_B4,mean_B8,mean_B11,mean_B12,mean_NDVI,mean_NDWI
sentinel2,counterfactual_0005_02,donor,treatment_0005,2,7,P07,2024-05,True,,,,0.07171752120603206,0.10300656927026436,0.06881990097980276,0.5027626921974555,0.26422441238865263,0.1399355675864468,0.7586739515720409,-0.6583005859952902
sentinel2,counterfactual_0005_02,donor,treatment_0005,2,8,P08,2024-06,True,,,,0.05809079644002554,0.08819450217948868,0.06532893148877741,0.4735827788413414,0.27502281378902943,0.14040952697326,0.7584959395654503,-0.6856780488994296
sentinel2,counterfactual_0005_02,donor,treatment_0005,2,9,P09,2024-07,True,,,,0.04862913120109779,0.0740146033998621,0.06531653547296637,0.37093974088921267,0.28428771731278346,0.15504313004029743,0.697218964642534,-0.661679173612749
sentinel2,counterfactual_0005_02,donor,treatment_0005,2,10,P10,2024-08,True,,,,0.04204253514056556,0.06632589949748671,0.04418864339155863,0.3894062299183123,0.23246197450243952,0.11206950792587571,0.7981372922644313,-0.710328766659637
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,1,P01,2023-11,True,,,,0.04094575539002327,0.05973781012754594,0.0733478091381079,0.2042610283319114,0.23336179280424804,0.14933275174082594,0.4772761967690944,-0.5581874113103665
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,2,P02,2023-12,True,,,,0.03377541424110636,0.05089417712360514,0.06481357721268398,0.16727939424398144,0.1933439956709002,0.13109141247928194,0.4501728749704679,-0.5504689531632877
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,3,P03,2024-01,True,,,,0.03561913543523905,0.05194009417549664,0.06870638184251593,0.1706499951689743,0.18539355938901575,0.12630100964801638,0.43737208781251824,-0.549870365265436
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,4,P04,2024-02,True,,,,0.04695276943461873,0.06781268026926257,0.08548583485713432,0.19617061559087143,0.23975740105670382,0.16492046382135414,0.4024543823893001,-0.49834543131400055
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,5,P05,2024-03,True,,,,0.05398313901121024,0.07469666713012245,0.0856018479878415,0.2325762964349794,0.24633716315004758,0.16781868433285643,0.45875817144492476,-0.5124978112077758
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,6,P06,2024-04,True,,,,0.04899638277629978,0.08072073336165889,0.07399524568086448,0.2818976768250764,0.2335712186186562,0.14440969521202254,0.5814581721163914,-0.5735734154100237
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,7,P07,2024-05,True,,,,0.0732258899187664,0.10701312958496333,0.08274077693395543,0.47066673833928163,0.26753843521283677,0.15418766951922214,0.6968356684931957,-0.6194560235543767
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,8,P08,2024-06,True,,,,0.06583177531726495,0.0929730708822023,0.08138054238180771,0.4155562139522874,0.2644602011579807,0.15000337387609156,0.6627647518554508,-0.6200723577018381
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,9,P09,2024-07,True,,,,0.06867100595496686,0.09329279232834618,0.09309668020727976,0.3415012991957815,0.28325048894376204,0.17333692331969439,0.5712932058217194,-0.562428036404494
sentinel2,counterfactual_0005_03,donor,treatment_0005,3,10,P10,2024-08,True,,,,0.06658556941077237,0.08909457209474832,0.07338737878892554,0.3531397029354173,0.23641548490973213,0.13177633610960196,0.6457669539277541,-0.584212742391139
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,1,P01,2023-11,True,,,,0.023778306104802634,0.035487221941615195,0.04676667982145433,0.16687040488537755,0.18896629758827033,0.10801327343288443,0.5649516550352405,-0.652944521131077
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,2,P02,2023-12,True,,,,0.020012116492973752,0.02899024612286843,0.03782302723865465,0.13198612890080377,0.1582252131887317,0.1006770513235278,0.5627301064131015,-0.6520686006326323
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,3,P03,2024-01,True,,,,0.0382272474092871,0.044524188866541636,0.05144757384700542,0.1518877611209155,0.1460302029140626,0.09621250865227415,0.5367640137391959,-0.6095037926746203
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,4,P04,2024-02,True,,,,0.02690016671005626,0.040560464752965285,0.05088135974910616,0.15516545439157087,0.1998230075558054,0.12841155254312642,0.5119464339584524,-0.5904612831100157
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,5,P05,2024-03,True,,,,0.03595110783151681,0.047311641103696234,0.05776380756065584,0.17168212916094724,0.22287040938642513,0.14906233677518402,0.49912239140055364,-0.5681466499580704
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,6,P06,2024-04,True,,,,0.05647887962420844,0.08620902865726321,0.06817757091983903,0.27949942657175325,0.23371297941846178,0.13662610535276437,0.6360422592632398,-0.5470518449579029
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,7,P07,2024-05,True,,,,0.04112733074627052,0.07165334288714861,0.03382893349831463,0.47963672192140416,0.2144076806206339,0.09708248221392772,0.8719265825309516,-0.7421264507153281
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,8,P08,2024-06,True,,,,0.03240547990964161,0.06178138920475473,0.030439907932794073,0.4848170572373811,0.22093181077486954,0.09351343992334664,0.8809995993529216,-0.7729413799241108
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,9,P09,2024-07,True,,,,0.037441986164615124,0.05842662002329277,0.03236969910947678,0.4118732526122723,0.20402004210788377,0.08696902756284422,0.85496474972672,-0.7513823098247512
sentinel2,counterfactual_0005_04,donor,treatment_0005,4,10,P10,2024-08,True,,,,0.036120507867604935,0.05735463689333077,0.0307604402079835,0.381959748981268,0.20044103508316505,0.08472482115760666,0.8508715163479948,-0.7429079123892371
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,1,P01,2023-11,True,,,,0.03318279096710638,0.05105369586132174,0.0634418783815129,0.21639487301806073,0.24380206372437319,0.14527102744517378,0.5222989642332903,-0.6177087334888424
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,2,P02,2023-12,True,,,,0.03015430355683478,0.04525726408967767,0.05894953444375149,0.17140285756065382,0.20467870815333614,0.13371971369508365,0.4835237588511765,-0.589267612893692
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,3,P03,2024-01,True,,,,0.04269425061431306,0.054417312114018075,0.06906194012995005,0.17591147926137465,0.18686764058152575,0.12390409756929147,0.4596886451996745,-0.5711970325268049
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,4,P04,2024-02,True,,,,0.04155455355143267,0.060698181631513005,0.07921255287120779,0.1952429420544159,0.2573747916141452,0.1724234143856892,0.4224094914836827,-0.5331397816769244
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,5,P05,2024-03,True,,,,0.048350838271455664,0.06550967073183606,0.07738196269556355,0.22814740224359503,0.2739961672887979,0.1837220615077844,0.4669093672526127,-0.5415541902469334
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,6,P06,2024-04,True,,,,0.04513557502190461,0.07693833463261343,0.06073434970456383,0.32646008230999235,0.2519127387279927,0.14470141162131187,0.6622124396168874,-0.5966052699879026
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,7,P07,2024-05,True,,,,0.0382961572949769,0.07568189892222187,0.035803176236050685,0.4912356340207956,0.22796292516247055,0.10442046856613746,0.8588837206045233,-0.7336249113507965
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,8,P08,2024-06,True,,,,0.062086828562969286,0.09169609028162407,0.06462521079219852,0.4844899919703852,0.25711506560960856,0.12944946165610005,0.7582441664361295,-0.6746762597198909
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,9,P09,2024-07,True,,,,0.04066434179500889,0.0646916136898611,0.04684775518471646,0.40490213217232557,0.2501764140892421,0.12254661314190164,0.7839816663158242,-0.7161577766186559
sentinel2,counterfactual_0005_05,donor,treatment_0005,5,10,P10,2024-08,True,,,,0.04577201262971704,0.06857761990382308,0.044970522583284725,0.4141821044047736,0.24220021561470328,0.1142006716010337,0.8009861664470943,-0.7130365236920243
sentinel2,treatment_0006,target,treatment_0006,0,1,P01,2023-11,True,,,,0.035015532840239595,0.04744285373722006,0.0648673954407923,0.19634929912798593,0.22096203290800315,0.13706730709682083,0.49408156181764235,-0.6036314411106536
sentinel2,treatment_0006,target,treatment_0006,0,2,P02,2023-12,True,,,,0.04080534267389987,0.05329185377080339,0.06992623773795587,0.17343379078406806,0.1830836046067491,0.11929489758149418,0.4396194183355207,-0.5517605205928622
sentinel2,treatment_0006,target,treatment_0006,0,3,P03,2024-01,True,,,,0.05432108128641632,0.06491380757071116,0.08304881882071298,0.18861513582697606,0.17466966942377785,0.11604153508781137,0.4204889383510671,-0.5349407358656162
sentinel2,treatment_0006,target,treatment_0006,0,4,P04,2024-02,True,,,,0.03589892173453944,0.05170176460891276,0.07285347524716312,0.17309258899996297,0.2325517105966815,0.15392044910834404,0.41809177117705426,-0.5510621861531949
sentinel2,treatment_0006,target,treatment_0006,0,5,P05,2024-03,True,,,,0.04347220380056411,0.059410548054719715,0.0793863495282479,0.19544429459833956,0.2581495834313097,0.17123632967317237,0.4251817969124921,-0.5388503641711065
sentinel2,treatment_0006,target,treatment_0006,0,6,P06,2024-04,True,,,,0.05139332915081188,0.07094680434192394,0.08265378408856328,0.23225560738691312,0.2768843151514302,0.17517367921971932,0.46384070174940756,-0.5263750044364763
sentinel2,treatment_0006,target,treatment_0006,0,7,P07,2024-05,True,,,,0.058997077307169354,0.08648521928278705,0.05098363264031558,0.48356377169458753,0.22552634644773825,0.11145814890735417,0.8103351372517723,-0.6962058340043099
sentinel2,treatment_0006,target,treatment_0006,0,8,P08,2024-06,True,,,,0.047548181650238566,0.07112381147521464,0.051536496507536896,0.42073174208948955,0.22166241545172816,0.11174345662644442,0.7814798040412101,-0.7098468929593463
sentinel2,treatment_0006,target,treatment_0006,0,9,P09,2024-07,True,,,,0.03772770323563371,0.05909382910779464,0.04365989125486466,0.3788182188273528,0.22037633097168277,0.10902730606254579,0.784308001394658,-0.7211606409891881
sentinel2,treatment_0006,target,treatment_0006,0,10,P10,2024-08,True,,,,0.05231516528975062,0.07010637202430048,0.05436344976813469,0.36510547019929096,0.2008157876026115,0.102911842122357,0.7523315212134345,-0.6862800725621694
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,2,P02,2023-12,True,,,,0.04713560444533816,0.05899167737455482,0.06300686706627973,0.19255004409595092,0.14820373489972177,0.0942469268683744,0.5154724058500401,-0.5383481620813209
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,3,P03,2024-01,True,,,,0.0622479855695305,0.0705254436913816,0.07423667783895777,0.21160914620725843,0.12090391137415071,0.07846059214658638,0.5236244234527142,-0.5492951373585462
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,4,P04,2024-02,True,,,,0.025614062396961536,0.04143342328016013,0.04847858060958771,0.18656467512555244,0.17749814725093965,0.11161489066318278,0.5833344154674135,-0.6323747783329613
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,5,P05,2024-03,True,,,,0.03404198128318491,0.04890347525854284,0.05667407124544032,0.20299624540433966,0.20382518372767322,0.13081692481053225,0.5635380034379054,-0.609348772530602
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,6,P06,2024-04,True,,,,0.042989996161376505,0.061891049992794524,0.06448301649873817,0.23068130088999464,0.22455265623437998,0.14030539166993364,0.5608094907817204,-0.5734372271277626
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,7,P07,2024-05,True,,,,0.04069638228312907,0.07456793551342387,0.036990207208905564,0.4137816482486379,0.19496102700805107,0.09343257012130579,0.8332025292145331,-0.6920371942760475
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,8,P08,2024-06,True,,,,0.04555434749272428,0.07518352943034279,0.04625353731068506,0.440191759917178,0.20864847849102292,0.10017339701638864,0.8081615489256345,-0.7053940329579612
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,9,P09,2024-07,True,,,,0.037831609731061866,0.059479928501779314,0.0378412018999247,0.3799300805580007,0.18999501992535234,0.08769237332403186,0.8161689129251497,-0.7245148983936943
sentinel2,counterfactual_0006_01,donor,treatment_0006,1,10,P10,2024-08,True,,,,0.03532526229767779,0.05432080685451105,0.03598702092458805,0.34570764623813893,0.1803250072788531,0.08444924521911917,0.8085208788701114,-0.7246807688370065
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,2,P02,2023-12,True,,,,0.0228190128917455,0.03571690526658445,0.04562982070488814,0.14761464073691646,0.13985372029201806,0.09063223213521233,0.5276177110680528,-0.6083770211190409
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,3,P03,2024-01,True,,,,0.053496005359972315,0.06422678666444397,0.07312786008679885,0.1862254044277132,0.14209371131052634,0.09427422318385169,0.48873108891780653,-0.5508174168097717
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,4,P04,2024-02,True,,,,0.02813113425256579,0.042553303694432304,0.052626997452006864,0.16487620336429684,0.1890841877795869,0.12264846585586531,0.5204824998576014,-0.5926644582688113
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,5,P05,2024-03,True,,,,0.035054764335591786,0.049131693085313205,0.058119939304373334,0.1862416381640664,0.21388622191989787,0.13906810112255905,0.5235420654987707,-0.5801864721829746
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,6,P06,2024-04,True,,,,0.04304899039062293,0.06082997754590148,0.06416170974469759,0.21687065000049555,0.2317968581385641,0.14553724636448187,0.53613968205071,-0.5560787393788288
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,7,P07,2024-05,True,,,,0.04707749344011148,0.07946666673719884,0.03806706675092379,0.454655253469944,0.1999920533021291,0.09152016003131866,0.8435600105921427,-0.6998824367364248
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,8,P08,2024-06,True,,,,0.031136957200717172,0.054449250174248266,0.028561307780890884,0.43548480524945266,0.1857110674711854,0.07867607100446859,0.8772302607048634,-0.7779931415063401
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,9,P09,2024-07,True,,,,0.03271197438303594,0.05513687881487437,0.03108144304337583,0.4208267031055071,0.19386565039764606,0.08250945506829419,0.8635599554847144,-0.7689733815513373
sentinel2,counterfactual_0006_02,donor,treatment_0006,2,10,P10,2024-08,True,,,,0.03967551227321918,0.05700120586474997,0.03151408204900676,0.4069905743278974,0.18042128723096104,0.07561844939660142,0.8640298487134873,-0.7638434064340363
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,2,P02,2023-12,True,,,,0.05459167244292247,0.059569718745841944,0.06919878454421162,0.1604524802048818,0.16217699246264686,0.1117334478527363,0.41950322372541043,-0.49454955152349955
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,3,P03,2024-01,True,,,,0.08882886973140201,0.08806183718540393,0.09392359578570611,0.1892598617598071,0.1545944223478955,0.10930532305401432,0.3929499407928722,-0.45443394578866964
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,4,P04,2024-02,True,,,,0.03167170872114786,0.044679031575969794,0.06158152154489144,0.15730577395784656,0.2145444761829135,0.14421451807682356,0.44092493217320505,-0.5624745629334167
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,5,P05,2024-03,True,,,,0.040401686203699175,0.05275405849868872,0.07141457222611713,0.17666245457787408,0.2481503773467142,0.1675014605902887,0.42705284597335896,-0.5421169410644939
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,6,P06,2024-04,True,,,,0.05019786304547476,0.06780682302264242,0.0808979120825292,0.21309975012676727,0.2830152483316464,0.18451117017540017,0.4473761811424454,-0.5159236345001558
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,7,P07,2024-05,True,,,,0.04742765078257779,0.08301407188924709,0.04040173771589313,0.4238066033468556,0.20561282696765215,0.10132969800148875,0.8198427243331704,-0.6658131738694597
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,8,P08,2024-06,True,,,,0.039285252130180186,0.07104076465184174,0.03522011086308601,0.5105321109245359,0.22094930206309396,0.09782031035819543,0.8774939646284996,-0.7608365146770372
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,9,P09,2024-07,True,,,,0.03801433205821475,0.059728208091192156,0.031228845261980265,0.4707369425725427,0.21247501218918433,0.0902588814299792,0.8749756392994624,-0.7760640802120253
sentinel2,counterfactual_0006_03,donor,treatment_0006,3,10,P10,2024-08,True,,,,0.03482363993305092,0.053225179008848114,0.032389192312514706,0.39801688542986324,0.18796585154625706,0.08274764249680287,0.8500307690289755,-0.764563000449923
sentinel2,counterfactual_0006_04,donor,treatment_0006,4,1,P01,2023-11,False,,,,,,,,,,,
