method,sensor,site_id,ok,nmse_VV,nmse_VH,nmse_VV-VH,nmse10_VV,nmse10_VH,nmse10_VV-VH,joint_nmse,joint_nmse_p10var,selected_blocks,weights,her_stored_joint_nmse,nmse_B2,nmse_B3,nmse_B4,nmse_B8,nmse_B11,nmse_B12,nmse_NDVI,nmse_NDWI,nmse10_B2,nmse10_B3,nmse10_B4,nmse10_B8,nmse10_B11,nmse10_B12,nmse10_NDVI,nmse10_NDWI
last3_mean,sentinel2,treatment_0005,True,,,,,,,1.3633915019691867,1.263628776077763,,,,1.514184155055769,1.5968267942267904,3.293651407948754,0.7138636952734772,2.4986207983984183,1.229045088687586,0.0024856586928714173,0.05845441746982753,1.6988281896838435,1.7829385070480297,2.40099047568243,0.7888264727485589,2.4178430174628978,0.9634834797625608,0.0023457371787967115,0.053774329054986
linear9,sentinel2,treatment_0005,True,,,,,,,2.876307427058113,2.689850075276886,,,,3.601056948824602,3.73213081468994,6.783535755111085,1.3784860532767633,5.009170232465785,2.2791632587683988,0.023416239803427875,0.20350011352490296,4.040180341931267,4.167114283721223,4.945029914266613,1.5232407787915585,4.84722903035692,1.7867010475995195,0.022098103996356512,0.18720710155162593
linear4,sentinel2,treatment_0005,True,,,,,,,1.5388244903237824,1.4736614629942524,,,,2.6547260838042934,1.4191981885286538,3.3254444652205106,1.1132600033143247,3.1122874178153097,0.5284752883532553,0.055859566118733495,0.10134490943517768,2.9784511296049203,1.5846071149412166,2.4241668286863,1.2301633595893486,3.01167044087915,0.41428684307654895,0.05271514605442435,0.09323084112211032
holt_damped,sentinel2,treatment_0005,True,,,,,,,2.585572947888415,2.299369385361422,,,,0.9809975041715829,0.698931396288185,5.947598084137797,0.29590300398248165,9.768128045449913,2.622416946110611,0.094782459346692,0.27582614362005425,1.100623202621479,0.7803925289407849,4.335652011848882,0.3269757580510988,9.452334745437666,2.0557873977796888,0.08944701033370095,0.25374242787807544
ensemble,sentinel2,treatment_0005,True,,,,,,,2.3034641718920876,1.9663390972303794,,,,0.8896433298190736,0.9706577974995021,7.132344609935287,0.04121109775609764,4.907124665523151,3.550024275690241,0.45407177069170346,0.4826358282216455,0.9981290336545481,1.083788905963522,5.1993029488219555,0.045538672293153615,4.748482489203719,2.78296522549551,0.4285113790595075,0.44399412335112
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0005,True,,,,,,,3.670914606463125,3.084417140395596,,,,0.8263378117519491,0.5660436763414233,11.774497697641257,0.03825229215609157,9.040094992845349,6.058026275722219,0.6251356840613171,0.4389284211853946,0.927103855973297,0.6320166162472471,8.583317821599055,0.04226916272087129,8.747838235262753,4.749059485570705,0.5899458441742723,0.40378610161656514
gpt-oss-120b [noguide],sentinel2,treatment_0005,True,,,,,,,1.948911820507353,1.6938027915862977,,,,1.9252134003321468,1.483720342125377,7.448338892294999,0.03825229215609157,2.3885578886851118,1.3373387645354522,0.4177871147972749,0.5520858691323707,2.159979540613326,1.656649388167831,5.429654971044089,0.04226916272087129,2.31133832579358,1.0483779792423134,0.3942692417155897,0.5078837233927811
Kimi-K3-thinking-low [anon],sentinel2,treatment_0005,True,,,,,,,3.004463814265836,2.6139393119365333,,,,2.119575554417748,1.483720342125377,8.100874665361719,0.06500858414152941,6.348461673681459,5.110114527431657,0.3026878491561584,0.5052673178110407,2.3780427829645396,1.656649388167831,5.905337422561024,0.0718351310849269,6.143222588709904,4.005964445236545,0.28564908906113484,0.46481364770636313
gpt-oss-120b [anon],sentinel2,treatment_0005,True,,,,,,,3.6463290352409508,3.1178748443277025,,,,0.7067355119574931,0.4908569908759953,8.780806716224836,0.04121109775609764,11.09810291920117,7.3562608008958765,0.3579241705898918,0.33873407442624787,0.7929169027130732,0.5480668496111415,6.400991083508183,0.045538672293153615,10.73931293114787,5.766782536885191,0.33777607382322855,0.31161370463977894
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0005,True,,,,,,,3.659510887273169,3.1303146698299127,,,,0.7067355119574931,0.4908569908759953,8.780806716224836,0.04121109775609764,11.09810291920117,7.3562608008958765,0.4633789868476396,0.33873407442624787,0.7929169027130732,0.5480668496111415,6.400991083508183,0.045538672293153615,10.73931293114787,5.766782536885191,0.4372946778409087,0.31161370463977894
gpt-oss-120b [nocal],sentinel2,treatment_0005,True,,,,,,,2.4182020371068034,2.152044970274339,,,,2.119575554417748,1.6124618046119388,6.823199397024674,0.5115230038963445,5.366977701035824,2.7499839324179467,0.02299881703844211,0.13889608641150764,2.3780427829645396,1.800395793069633,4.973943728957378,0.5652379993056252,5.193468960014384,2.1557907947270376,0.021704178594646545,0.1277755245614668
Kimi-K3-thinking-low [rule],sentinel2,treatment_0005,True,,,,,,,3.216283817077569,2.7283937561484035,,,,1.740196228032939,0.9203451952242688,10.984980535592555,0.025111396576805535,6.554642932469832,4.452074974791952,0.4267166474614846,0.6262026264707145,1.9524008343984864,1.027612321057366,8.007779322930999,0.027748342601850915,6.342738224380878,3.4901084820710944,0.40269611738431604,0.5760664043622371
gpt-oss-120b [rule],sentinel2,treatment_0005,True,,,,,,,2.4204491302625426,2.1257880374240465,,,,1.740196228032939,1.483720342125377,7.448338892294999,0.1749573003578576,5.556684852725454,2.4271545113532826,0.1938068407841816,0.33873407442624787,1.9524008343984864,1.656649388167831,5.429654971044089,0.1933295544186874,5.377043079132241,1.9027156090890116,0.18289715850224614,0.31161370463977894
own_mean,sentinel2,treatment_0006,True,,,,,,,0.8069993261063055,0.8222352671138888,,,,0.7271797011740845,0.372021916246568,0.6816266028985015,0.5962186488152803,0.5154009083717714,1.357421190717576,1.1973287714609637,1.0087968691656988,0.7562130972376129,0.4017120173971124,0.7122151398045549,0.6285839632763853,0.5480487304016307,1.3247902710062343,1.1870939253748296,1.0192249924127514
shc,sentinel2,treatment_0006,True,,,,,,,0.6140387212677357,0.6428237809073403,5,1.0000,0.614039,2.9075197104371524,0.8252274855046494,0.5261505127747694,0.012759109211472311,0.3744995552733419,0.0529186020234083,0.03299770380945127,0.18023709110764052,3.023605419622025,0.8910867439161987,0.5497619362575269,0.013451728576353707,0.39822204902961245,0.05164649675079984,0.032715637239486964,0.1821002358667189
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0006,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0006,True,,,,,,,0.8103170861303048,0.8506526274533297,,,,3.637023815690142,1.5528117487915691,0.7019932887694874,0.04276692689826442,0.28903387178433415,0.036632849350390934,0.0001754289033557313,0.22209875885489458,3.7822357251575354,1.6767376141129533,0.733495796931606,0.04508849976477545,0.3073425830289978,0.03575223574709336,0.00017392932540546258,0.22439463555827066
gpt-oss-120b,sentinel2,treatment_0006,True,,,,,,,0.8204758387217075,0.8606709034570916,,,,4.096533136580816,1.5528117487915691,0.4026478577528935,0.015482454836480537,0.19692458023208656,0.006169872722707157,0.010074435595501025,0.28316262326160574,4.2600914273990105,1.6767376141129533,0.42071700118808847,0.01632290912352482,0.2093986728157271,0.006021555735451767,0.00998831864902624,0.28608972863295057
gpt-oss-120b (default effort),sentinel2,treatment_0006,True,,,,,,,0.4435219102328417,0.46376691381730084,,,,2.0722573046548765,0.6950067435746873,0.08744069168159027,0.08362206992239495,0.19692458023208656,0.036632849350390934,0.010074435595501025,0.36621660685120583,2.1549943048412743,0.7504734234016001,0.09136466239109532,0.08816143579815999,0.2093986728157271,0.03575223574709336,0.00998831864902624,0.3700022568944302
persistence,sentinel2,treatment_0006,True,,,,,,,0.6140387212677357,0.6428237809073403,,,,2.9075197104371524,0.8252274855046494,0.5261505127747694,0.012759109211472311,0.3744995552733419,0.0529186020234083,0.03299770380945127,0.18023709110764052,3.023605419622025,0.8910867439161987,0.5497619362575269,0.013451728576353707,0.39822204902961245,0.05164649675079984,0.032715637239486964,0.1821002358667189
last3_mean,sentinel2,treatment_0006,True,,,,,,,0.17027481467107508,0.1778574837966507,,,,0.24380779539284522,0.030811074518513226,0.14592013494405484,0.2658934293768903,0.46115346206868907,0.08677572161816126,0.050887411667938934,0.07694948778150781,0.25354207190742245,0.033270026206739356,0.15246841726474522,0.2803272691637282,0.49036500576898073,0.0846897282475118,0.050452422683662214,0.07774492913041561
linear9,sentinel2,treatment_0006,True,,,,,,,0.4527021109239764,0.47285675688272827,,,,0.09486434620763651,0.257075133631675,0.07389750833161125,0.4674137085413881,1.9440955006382559,0.6089794047061539,0.10997662014019784,0.06531466519489236,0.09865190261399256,0.2775916311483306,0.07721371789745689,0.49278693645103755,2.067243292741302,0.5943402063521613,0.10903653266628312,0.065989835191262
linear4,sentinel2,treatment_0006,True,,,,,,,1.629393252267215,1.6787444256320887,,,,3.724424879022256,0.812016713585082,3.167494779771482,0.7907208376922052,0.06343443781084752,0.9272941263815109,1.174792268661995,2.3749679752123405,3.8731263656656862,0.8768216546635933,3.309638631784838,0.8336445681285297,0.06745266168778115,0.9050029905176614,1.1647500661028227,2.399518466505796
holt_damped,sentinel2,treatment_0006,True,,,,,,,0.42617463720920407,0.44010334152046704,,,,0.010433484026345273,0.07168141112573614,1.7290590708783802,0.007677437168447457,0.25526801612430033,0.019687406887068437,0.10661110522079874,1.208979166242556,0.010850051586702492,0.07740211803571916,1.8066519743498797,0.008094201502649225,0.27143784552306793,0.01921414317360243,0.10569978639257403,1.2214766115995415
ensemble,sentinel2,treatment_0006,True,,,,,,,0.8122734017331457,0.8524465630783064,,,,3.8633625914788845,1.5528117487915691,0.541987342194896,0.027428356997079257,0.24077694874640512,0.018217661593846312,0.0018977580706696542,0.2517048059918165,4.01761130892015,1.6767376141129533,0.5663094560162236,0.028917286270133506,0.2560288484692806,0.0177797289485758,0.001881535908282023,0.25430672598085147
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0006,True,,,,,,,0.9251748670985223,0.973042852362888,,,,4.096533136580816,2.230803593557663,0.4026478577528935,0.015482454836480537,0.3236521285449594,0.036632849350390934,0.012484292903369394,0.28316262326160574,4.2600914273990105,2.408838223904084,0.42071700118808847,0.01632290912352482,0.34415371657223365,0.03575223574709336,0.012377576336119203,0.28608972863295057
gpt-oss-120b [noguide],sentinel2,treatment_0006,True,,,,,,,0.8204758387217075,0.8606709034570916,,,,4.096533136580816,1.5528117487915691,0.4026478577528935,0.015482454836480537,0.19692458023208656,0.006169872722707157,0.010074435595501025,0.28316262326160574,4.2600914273990105,1.6767376141129533,0.42071700118808847,0.01632290912352482,0.2093986728157271,0.006021555735451767,0.00998831864902624,0.28608972863295057
Kimi-K3-thinking-low [anon],sentinel2,treatment_0006,True,,,,,,,0.7762760964266913,0.8139960688209154,,,,3.637023815690142,1.354032607475532,0.5930263841494723,0.0017686537370429976,0.3236521285449594,0.036632849350390934,0.03035336717227039,0.23371896529371886,3.7822357251575354,1.462094426743296,0.6196389156449905,0.001864663874407789,0.34415371657223365,0.03575223574709336,0.03009390456800587,0.23613496225976038
gpt-oss-120b [anon],sentinel2,treatment_0006,True,,,,,,,0.22689367886161596,0.23659293097999481,,,,0.73115840404754,0.024399884959861607,0.13211193633354879,0.2684090001822972,0.43925237755646307,0.09256542151969657,0.05078243236859145,0.07646997392492906,0.7603506539076714,0.02634717629105242,0.13804056473960685,0.2829793959797999,0.46707660761837777,0.09034025010030905,0.050348340754357665,0.07726045844878326
Kimi-K3-thinking-low [nocal],sentinel2,treatment_0006,True,,,,,,,1.0828383616343984,1.1389428538427662,,,,4.583369534724237,2.4840190154190216,0.9474823808529724,0.04276692689826442,0.3236521285449594,0.013494243205088208,0.010074435595501025,0.25784822783514433,4.766365268505456,2.6822621097285135,0.9900014076211692,0.04508849976477545,0.34415371657223365,0.013169856368046287,0.00998831864902624,0.2605136535329092
gpt-oss-120b [nocal],sentinel2,treatment_0006,True,,,,,,,0.1703074425604492,0.1765452565183636,,,,0.73115840404754,7.699336569613018e-05,0.08744069168159027,0.08262015896275814,0.19692458023208656,0.0710912757364145,0.024705461477849845,0.16844197497965815,0.7603506539076714,8.313800587889804e-05,0.09136466239109532,0.08710513679927767,0.2093986728157271,0.06938231927795115,0.024494277547638114,0.17018319140166938
Kimi-K3-thinking-low [rule],sentinel2,treatment_0006,True,,,,,,,0.8768703040512434,0.9200610221591917,,,,4.096533136580816,1.5528117487915691,0.7019932887694874,0.04276692689826442,0.3602279650938559,0.036632849350390934,0.0018977580706696542,0.22209875885489458,4.2600914273990105,1.6767376141129533,0.733495796931606,0.04508849976477545,0.3830464318515422,0.03575223574709336,0.001881535908282023,0.22439463555827066
gpt-oss-120b [rule],sentinel2,treatment_0006,True,,,,,,,1.6990948566800945,1.7864714810177724,,,,8.078256545892387,3.9542321767707675,0.8201452876706544,0.09852489366729167,0.2563731948119803,0.036632849350390934,0.01124709250764762,0.3373468127696365,8.40078923130839,4.269809158056058,0.8569499609236658,0.10387324895964145,0.2726130312218348,0.03575223574709336,0.011150951611783382,0.3408340303137111
own_mean,sentinel2,treatment_0007,True,,,,,,,0.7897778247410795,0.7881023348476686,,,,0.1192193074977858,0.09483068137826191,0.6751780867660695,0.46250456425008213,0.8879833520050412,1.56621563590635,1.5652793283777306,0.9470116417473144,0.13234666469215692,0.10555837216036552,0.7059529052700224,0.4945835789797014,0.9082489063228774,1.4980391943398808,1.4972777325243705,0.962811324491973
shc,sentinel2,treatment_0007,True,,,,,,,0.18432073123802514,0.19096910215351026,5,1.0000,0.184321,0.12910426676866288,0.17464309336791853,0.14989817108781853,0.1039551342664046,0.6536465618711649,0.20782107474498834,0.027026558630351052,0.028470989166892367,0.14332006671550532,0.1943995379663494,0.15673057441920865,0.11116539453434088,0.6685640824241761,0.19877474610810597,0.02585242371144617,0.02894599134894953
DeepSeek-V4-Flash-thinking-low,sentinel2,treatment_0007,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLM-5.3,sentinel2,treatment_0007,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimi-K3-thinking-low,sentinel2,treatment_0007,True,,,,,,,0.1455580103579652,0.14808832077519732,,,,0.05499391551990292,0.062065838770002844,0.10706920845845207,0.0038381053956231246,0.6280824783582962,0.15411660714612066,0.1360499857619359,0.018247943453387944,0.06104935056393086,0.06908701711417865,0.11194945490343541,0.0041043138809808,0.6424165754475162,0.1474080022639841,0.13013946488562236,0.01855238714193019
gpt-oss-120b,sentinel2,treatment_0007,True,,,,,,,0.1371355276295176,0.1404495857548876,,,,0.01505693211731544,0.16838163897342376,0.06742176054510318,0.0022253103798474437,0.5886862386985824,0.13804272933539594,0.11315310781379213,0.0041165031726805535,0.016714865973029788,0.18742975852753221,0.07049486449302711,0.0023796564554777414,0.6021212348835572,0.13203381086053703,0.10823731306227011,0.004185181783669676
gpt-oss-120b (default effort),sentinel2,treatment_0007,True,,,,,,,0.16901484419167898,0.1738846871907263,,,,0.17089097294766417,0.062065838770002844,0.23507762152680303,0.006422427827035782,0.5886862386985824,0.2076483298704604,0.06307938043949521,0.018247943453387944,0.1897079489078648,0.06908701711417865,0.2457925296060619,0.00686788322961641,0.6021212348835572,0.19860952071593677,0.06033897592666453,0.01855238714193019
persistence,sentinel2,treatment_0007,True,,,,,,,0.18432073123802514,0.19096910215351026,,,,0.12910426676866288,0.17464309336791853,0.14989817108781853,0.1039551342664046,0.6536465618711649,0.20782107474498834,0.027026558630351052,0.028470989166892367,0.14332006671550532,0.1943995379663494,0.15673057441920865,0.11116539453434088,0.6685640824241761,0.19877474610810597,0.02585242371144617,0.02894599134894953
last3_mean,sentinel2,treatment_0007,True,,,,,,,0.1762163669620333,0.18339341376331697,,,,0.022311646404797516,0.16774388397831316,0.033186788858099385,0.36998099947465724,0.6663307869170338,0.1478170656960277,4.393028595011565e-05,0.002315834081387256,0.024768404107032307,0.1867198577006839,0.03469945258912903,0.3956426401355898,0.681537786829164,0.1413826761324729,4.2021789813519765e-05,0.0023544708226501997
linear9,sentinel2,treatment_0007,True,,,,,,,0.8698740546652213,0.9093216432657205,,,,0.6891692851975633,1.2178689698049077,0.5624807898219302,0.7710283271450566,2.565003651769638,0.9011981737552922,0.011804199792396664,0.24043904003498517,0.7650544045130387,1.3556400111103328,0.5881188319296675,0.8245063487155987,2.623542160079522,0.8619695495324969,0.01129138114776101,0.24445045909734625
linear4,sentinel2,treatment_0007,True,,,,,,,1.3235188137627483,1.36663641572403,,,,1.4833846275617635,0.8875448605465457,1.7774901401204155,1.1201488010522125,0.09565259723359996,1.1761667722540416,1.5970670615535392,2.450695649779868,1.646721592616724,0.9879480916612722,1.8585086706784495,1.1978415908446387,0.09783558062005947,1.1249689273451589,1.5276844875288542,2.4915823844970837
holt_damped,sentinel2,treatment_0007,True,,,,,,,0.40753050552704473,0.41296581933556575,,,,0.07512422374446134,0.20268527502720976,0.14997611945911016,0.141596226042353,0.5258374307405762,0.846299358811792,0.025582009299786466,1.2931434010910694,0.08339622716187522,0.22561398254017678,0.15681207570050462,0.151417247869967,0.5378380915536002,0.8094604475782289,0.024470631013507087,1.3147178512666664
ensemble,sentinel2,treatment_0007,True,,,,,,,0.13940531614809137,0.14215925602631152,,,,0.031900550983054984,0.10872631860718526,0.0861044869609389,5.460655072808385e-05,0.6082248714937023,0.14596904138050484,0.12433801766498506,0.009924635543631594,0.03541315255943629,0.12102594894772749,0.09002915514928457,5.83940254484257e-05,0.6221057783180057,0.13961509522389362,0.11893630854305774,0.010090215443638337
Kimi-K3-thinking-low [noguide],sentinel2,treatment_0007,True,,,,,,,0.3696801199480979,0.3827827507804787,,,,0.43474517453176725,0.3535336091441383,0.4422261529258383,0.0006541947574692752,0.8442021208253093,0.4160343016729725,0.20251569993305873,0.2635297057942298,0.48261540054120555,0.39352698665506664,0.46238295282907527,0.000699569278896807,0.8634684999710308,0.3979245742463015,0.193717659525101,0.26792636319715224
gpt-oss-120b [noguide],sentinel2,treatment_0007,True,,,,,,,0.18132550530809366,0.18997139570833638,,,,0.05499391551990292,0.2761455955164124,0.06742176054510318,0.3125708501398232,0.5886862386985824,0.13804272933539594,0.00862644953684859,0.0041165031726805535,0.06104935056393086,0.3073844785074926,0.07049486449302711,0.33425056031077693,0.6021212348835572,0.13203381086053703,0.00825168426369945,0.004185181783669676
