site_id,sensor,period_id,seq,valid_pixel_fraction,fill_method,arm
counterfactual_0008_04,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P06,16,0.99009900990099,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P07,17,0.060778355063229,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P08,18,0.0247034604450544,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P09,19,0.715714145671993,generated_s1_to_s2,A
counterfactual_0008_04,sentinel2,after_P10,20,1.0,none,
counterfactual_0008_05,sentinel1,before_P01,1,1.0,none,
counterfactual_0008_05,sentinel1,before_P02,2,1.0,none,
counterfactual_0008_05,sentinel1,before_P03,3,1.0,none,
counterfactual_0008_05,sentinel1,before_P04,4,1.0,none,
counterfactual_0008_05,sentinel1,before_P05,5,1.0,none,
counterfactual_0008_05,sentinel1,before_P06,6,1.0,none,
counterfactual_0008_05,sentinel1,before_P07,7,1.0,none,
counterfactual_0008_05,sentinel1,before_P08,8,1.0,none,
counterfactual_0008_05,sentinel1,before_P09,9,1.0,none,
counterfactual_0008_05,sentinel1,before_P10,10,1.0,none,
counterfactual_0008_05,sentinel1,after_P01,11,1.0,none,
counterfactual_0008_05,sentinel1,after_P02,12,1.0,none,
counterfactual_0008_05,sentinel1,after_P03,13,1.0,none,
counterfactual_0008_05,sentinel1,after_P04,14,1.0,none,
counterfactual_0008_05,sentinel1,after_P05,15,1.0,none,
counterfactual_0008_05,sentinel1,after_P06,16,1.0,none,
counterfactual_0008_05,sentinel1,after_P07,17,1.0,none,
counterfactual_0008_05,sentinel1,after_P08,18,1.0,none,
counterfactual_0008_05,sentinel1,after_P09,19,1.0,none,
counterfactual_0008_05,sentinel1,after_P10,20,1.0,none,
counterfactual_0008_05,sentinel2,before_P01,1,1.0,none,
counterfactual_0008_05,sentinel2,before_P02,2,0.0,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P04,4,0.7530634251543966,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P05,5,1.0,none,
counterfactual_0008_05,sentinel2,before_P06,6,0.2260562689932359,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P07,7,0.908636408195275,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P08,8,1.0,none,
counterfactual_0008_05,sentinel2,before_P09,9,0.7717870796980688,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,before_P10,10,1.0,none,
counterfactual_0008_05,sentinel2,after_P01,11,1.0,none,
counterfactual_0008_05,sentinel2,after_P02,12,1.0,none,
counterfactual_0008_05,sentinel2,after_P03,13,0.8531516517988432,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P04,14,0.0,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P05,15,0.6592490932261543,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P06,16,0.9309871581217528,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P07,17,0.8345260268601118,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P08,18,0.0917557102244878,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P09,19,0.0701891971375355,generated_s1_to_s2,A
counterfactual_0008_05,sentinel2,after_P10,20,0.9231447897264974,generated_s1_to_s2,A
counterfactual_0009_01,sentinel1,before_P01,1,1.0,none,
counterfactual_0009_01,sentinel1,before_P02,2,1.0,none,
counterfactual_0009_01,sentinel1,before_P03,3,1.0,none,
counterfactual_0009_01,sentinel1,before_P04,4,1.0,none,
counterfactual_0009_01,sentinel1,before_P05,5,1.0,none,
counterfactual_0009_01,sentinel1,before_P06,6,1.0,none,
counterfactual_0009_01,sentinel1,before_P07,7,1.0,none,
counterfactual_0009_01,sentinel1,before_P08,8,1.0,none,
counterfactual_0009_01,sentinel1,before_P09,9,1.0,none,
counterfactual_0009_01,sentinel1,before_P10,10,1.0,none,
counterfactual_0009_01,sentinel1,after_P01,11,1.0,none,
counterfactual_0009_01,sentinel1,after_P02,12,1.0,none,
counterfactual_0009_01,sentinel1,after_P03,13,1.0,none,
counterfactual_0009_01,sentinel1,after_P04,14,1.0,none,
counterfactual_0009_01,sentinel1,after_P05,15,1.0,none,
counterfactual_0009_01,sentinel1,after_P06,16,1.0,none,
counterfactual_0009_01,sentinel1,after_P07,17,1.0,none,
counterfactual_0009_01,sentinel1,after_P08,18,1.0,none,
counterfactual_0009_01,sentinel1,after_P09,19,1.0,none,
counterfactual_0009_01,sentinel1,after_P10,20,1.0,none,
counterfactual_0009_01,sentinel2,before_P01,1,0.94902460543084,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P02,2,0.0298009999019703,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P03,3,1.0,none,
counterfactual_0009_01,sentinel2,before_P04,4,0.9941182237035584,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P05,5,1.0,none,
counterfactual_0009_01,sentinel2,before_P06,6,0.0050975394569159,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P07,7,1.0,none,
counterfactual_0009_01,sentinel2,before_P08,8,0.9666699343201648,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P09,9,0.0688167826683658,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,before_P10,10,1.0,none,
counterfactual_0009_01,sentinel2,after_P01,11,1.0,none,
counterfactual_0009_01,sentinel2,after_P02,12,1.0,none,
counterfactual_0009_01,sentinel2,after_P03,13,0.4438780511714538,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P04,14,0.2792863444760318,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P05,15,0.0276443485932751,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P06,16,1.0,none,
counterfactual_0009_01,sentinel2,after_P07,17,0.0935202431134202,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P08,18,0.1086168022742868,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P09,19,0.5523968238407999,generated_s1_to_s2,A
counterfactual_0009_01,sentinel2,after_P10,20,0.9707871777276738,generated_s1_to_s2,A
counterfactual_0009_02,sentinel1,before_P01,1,1.0,none,
counterfactual_0009_02,sentinel1,before_P02,2,1.0,none,
counterfactual_0009_02,sentinel1,before_P03,3,1.0,none,
counterfactual_0009_02,sentinel1,before_P04,4,1.0,none,
counterfactual_0009_02,sentinel1,before_P05,5,1.0,none,
counterfactual_0009_02,sentinel1,before_P06,6,1.0,none,
counterfactual_0009_02,sentinel1,before_P07,7,1.0,none,
counterfactual_0009_02,sentinel1,before_P08,8,1.0,none,
counterfactual_0009_02,sentinel1,before_P09,9,1.0,none,
counterfactual_0009_02,sentinel1,before_P10,10,1.0,none,
counterfactual_0009_02,sentinel1,after_P01,11,1.0,none,
counterfactual_0009_02,sentinel1,after_P02,12,1.0,none,
counterfactual_0009_02,sentinel1,after_P03,13,1.0,none,
counterfactual_0009_02,sentinel1,after_P04,14,1.0,none,
counterfactual_0009_02,sentinel1,after_P05,15,1.0,none,
counterfactual_0009_02,sentinel1,after_P06,16,1.0,none,
counterfactual_0009_02,sentinel1,after_P07,17,1.0,none,
counterfactual_0009_02,sentinel1,after_P08,18,1.0,none,
counterfactual_0009_02,sentinel1,after_P09,19,1.0,none,
counterfactual_0009_02,sentinel1,after_P10,20,1.0,none,
counterfactual_0009_02,sentinel2,before_P01,1,1.0,none,
counterfactual_0009_02,sentinel2,before_P02,2,0.9807861974316244,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,before_P03,3,1.0,none,
counterfactual_0009_02,sentinel2,before_P04,4,0.8030585236741495,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,before_P05,5,1.0,none,
counterfactual_0009_02,sentinel2,before_P06,6,0.051563572198804,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,before_P07,7,0.8833447701205764,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,before_P08,8,1.0,none,
counterfactual_0009_02,sentinel2,before_P09,9,0.2819331438094304,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,before_P10,10,1.0,none,
counterfactual_0009_02,sentinel2,after_P01,11,1.0,none,
counterfactual_0009_02,sentinel2,after_P02,12,1.0,none,
counterfactual_0009_02,sentinel2,after_P03,13,0.0156847367905107,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P04,14,0.8832467405156357,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P05,15,0.0019605920988138,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P06,16,0.2812469365748456,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P07,17,0.0,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P08,18,0.060778355063229,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P09,19,0.6561121458680521,generated_s1_to_s2,A
counterfactual_0009_02,sentinel2,after_P10,20,1.0,none,
counterfactual_0009_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0009_03,sentinel1,before_P02,2,1.0,none,
counterfactual_0009_03,sentinel1,before_P03,3,1.0,none,
counterfactual_0009_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0009_03,sentinel1,before_P05,5,1.0,none,
counterfactual_0009_03,sentinel1,before_P06,6,1.0,none,
counterfactual_0009_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0009_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0009_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0009_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0009_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0009_03,sentinel1,after_P02,12,1.0,none,
counterfactual_0009_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0009_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0009_03,sentinel1,after_P05,15,1.0,none,
counterfactual_0009_03,sentinel1,after_P06,16,1.0,none,
counterfactual_0009_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0009_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0009_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0009_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0009_03,sentinel2,before_P01,1,1.0,none,
counterfactual_0009_03,sentinel2,before_P02,2,1.0,none,
counterfactual_0009_03,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P04,4,0.9625526909126556,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P05,5,0.573375159298108,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P06,6,0.7638466816978727,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P07,7,1.0,none,
counterfactual_0009_03,sentinel2,before_P08,8,0.7549259876482698,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P09,9,0.4353494755416136,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0009_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0009_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0009_03,sentinel2,after_P03,13,0.4574061366532693,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P04,14,0.3552592883050681,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P06,16,0.03117341437114,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P07,17,0.1016567003234976,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P08,18,0.4310361729242231,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P09,19,0.1825311243995686,generated_s1_to_s2,A
counterfactual_0009_03,sentinel2,after_P10,20,1.0,none,
counterfactual_0009_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0009_04,sentinel1,before_P02,2,1.0,none,
counterfactual_0009_04,sentinel1,before_P03,3,1.0,none,
counterfactual_0009_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0009_04,sentinel1,before_P05,5,1.0,none,
counterfactual_0009_04,sentinel1,before_P06,6,1.0,none,
counterfactual_0009_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0009_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0009_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0009_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0009_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0009_04,sentinel1,after_P02,12,1.0,none,
counterfactual_0009_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0009_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0009_04,sentinel1,after_P05,15,0.9930398980492108,none,
counterfactual_0009_04,sentinel1,after_P06,16,1.0,none,
counterfactual_0009_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0009_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0009_04,sentinel1,after_P09,19,1.0,none,
counterfactual_0009_04,sentinel1,after_P10,20,1.0,none,
counterfactual_0009_04,sentinel2,before_P01,1,0.920988138417802,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P02,2,0.7798255073032055,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P03,3,0.0621507695323987,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P04,4,0.5186746397412019,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P05,5,1.0,none,
counterfactual_0009_04,sentinel2,before_P06,6,0.9854916184687776,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P07,7,0.2550730320556808,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P08,8,0.9794137829624546,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P09,9,0.478188412900696,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,before_P10,10,0.9874522105675914,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P01,11,1.0,none,
counterfactual_0009_04,sentinel2,after_P02,12,1.0,none,
counterfactual_0009_04,sentinel2,after_P03,13,0.2603666307224782,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P04,14,0.3060484266248407,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P05,15,0.0427409077541417,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P06,16,0.0058817762964415,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P07,17,0.4546613077149299,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P08,18,0.0482305656308205,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P09,19,0.0848936378786393,generated_s1_to_s2,A
counterfactual_0009_04,sentinel2,after_P10,20,0.8592294873051661,generated_s1_to_s2,A
counterfactual_0009_05,sentinel1,before_P01,1,1.0,none,
counterfactual_0009_05,sentinel1,before_P02,2,1.0,none,
counterfactual_0009_05,sentinel1,before_P03,3,1.0,none,
counterfactual_0009_05,sentinel1,before_P04,4,1.0,none,
counterfactual_0009_05,sentinel1,before_P05,5,1.0,none,
counterfactual_0009_05,sentinel1,before_P06,6,1.0,none,
counterfactual_0009_05,sentinel1,before_P07,7,1.0,none,
counterfactual_0009_05,sentinel1,before_P08,8,1.0,none,
counterfactual_0009_05,sentinel1,before_P09,9,1.0,none,
counterfactual_0009_05,sentinel1,before_P10,10,1.0,none,
counterfactual_0009_05,sentinel1,after_P01,11,1.0,none,
counterfactual_0009_05,sentinel1,after_P02,12,1.0,none,
counterfactual_0009_05,sentinel1,after_P03,13,1.0,none,
counterfactual_0009_05,sentinel1,after_P04,14,1.0,none,
counterfactual_0009_05,sentinel1,after_P05,15,1.0,none,
counterfactual_0009_05,sentinel1,after_P06,16,1.0,none,
counterfactual_0009_05,sentinel1,after_P07,17,1.0,none,
counterfactual_0009_05,sentinel1,after_P08,18,1.0,none,
counterfactual_0009_05,sentinel1,after_P09,19,1.0,none,
counterfactual_0009_05,sentinel1,after_P10,20,1.0,none,
counterfactual_0009_05,sentinel2,before_P01,1,0.7037545338692285,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P02,2,1.0,none,
counterfactual_0009_05,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P04,4,1.0,none,
counterfactual_0009_05,sentinel2,before_P05,5,0.9886285658268796,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P06,6,0.005391628271738,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P07,7,0.2182139005979806,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P08,8,0.9027546318988334,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P09,9,0.9870600921478286,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,before_P10,10,0.7780609744142731,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P01,11,1.0,none,
counterfactual_0009_05,sentinel2,after_P02,12,1.0,none,
counterfactual_0009_05,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P04,14,0.0218606019017743,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P05,15,,still_missing,
counterfactual_0009_05,sentinel2,after_P06,16,0.8021762572296833,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P07,17,0.0164689736300362,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P08,18,0.4531908636408195,generated_s1_to_s2,A
counterfactual_0009_05,sentinel2,after_P09,19,1.0,none,
counterfactual_0009_05,sentinel2,after_P10,20,1.0,none,
counterfactual_0010_01,sentinel1,before_P01,1,1.0,none,
counterfactual_0010_01,sentinel1,before_P02,2,1.0,none,
counterfactual_0010_01,sentinel1,before_P03,3,1.0,none,
counterfactual_0010_01,sentinel1,before_P04,4,1.0,none,
counterfactual_0010_01,sentinel1,before_P05,5,1.0,none,
counterfactual_0010_01,sentinel1,before_P06,6,1.0,none,
counterfactual_0010_01,sentinel1,before_P07,7,1.0,none,
counterfactual_0010_01,sentinel1,before_P08,8,1.0,none,
counterfactual_0010_01,sentinel1,before_P09,9,1.0,none,
counterfactual_0010_01,sentinel1,before_P10,10,1.0,none,
counterfactual_0010_01,sentinel1,after_P01,11,1.0,none,
counterfactual_0010_01,sentinel1,after_P02,12,1.0,none,
counterfactual_0010_01,sentinel1,after_P03,13,1.0,none,
counterfactual_0010_01,sentinel1,after_P04,14,1.0,none,
counterfactual_0010_01,sentinel1,after_P05,15,1.0,none,
counterfactual_0010_01,sentinel1,after_P06,16,1.0,none,
counterfactual_0010_01,sentinel1,after_P07,17,1.0,none,
counterfactual_0010_01,sentinel1,after_P08,18,1.0,none,
counterfactual_0010_01,sentinel1,after_P09,19,1.0,none,
counterfactual_0010_01,sentinel1,after_P10,20,1.0,none,
counterfactual_0010_01,sentinel2,before_P01,1,0.8406038623664347,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P02,2,0.7099303989804921,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P04,4,1.0,none,
counterfactual_0010_01,sentinel2,before_P05,5,1.0,none,
counterfactual_0010_01,sentinel2,before_P06,6,0.1811587099303989,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P07,7,0.8927556121948829,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P08,8,0.7725713165375944,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P09,9,0.3413390844034898,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,before_P10,10,1.0,none,
counterfactual_0010_01,sentinel2,after_P01,11,1.0,none,
counterfactual_0010_01,sentinel2,after_P02,12,1.0,none,
counterfactual_0010_01,sentinel2,after_P03,13,0.7409077541417508,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P04,14,0.1356729732379178,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P06,16,0.106656210175473,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P07,17,0.0154886775806293,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P08,18,0.028624644642682,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P09,19,0.433290853837859,generated_s1_to_s2,A
counterfactual_0010_01,sentinel2,after_P10,20,1.0,none,
counterfactual_0010_02,sentinel1,before_P01,1,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P02,2,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P03,3,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P04,4,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P05,5,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P06,6,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P07,7,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P08,8,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P09,9,0.99009900990099,none,
counterfactual_0010_02,sentinel1,before_P10,10,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P01,11,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P02,12,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P03,13,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P04,14,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P05,15,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P06,16,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P07,17,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P08,18,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P09,19,0.99009900990099,none,
counterfactual_0010_02,sentinel1,after_P10,20,0.99009900990099,none,
counterfactual_0010_02,sentinel2,before_P01,1,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P02,2,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P04,4,0.9899029506911088,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P05,5,0.8861876286638565,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P06,6,0.3341829232428193,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P07,7,0.1805705323007548,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P08,8,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P09,9,0.254386824821096,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,before_P10,10,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P01,11,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P02,12,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P04,14,0.1372414469169689,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P06,16,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P07,17,0.1030291147926673,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P08,18,0.2122340946965983,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P09,19,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_02,sentinel2,after_P10,20,0.99009900990099,generated_s1_to_s2,A
counterfactual_0010_03,sentinel1,before_P01,1,1.0,none,
counterfactual_0010_03,sentinel1,before_P02,2,1.0,none,
counterfactual_0010_03,sentinel1,before_P03,3,1.0,none,
counterfactual_0010_03,sentinel1,before_P04,4,1.0,none,
counterfactual_0010_03,sentinel1,before_P05,5,1.0,none,
counterfactual_0010_03,sentinel1,before_P06,6,1.0,none,
counterfactual_0010_03,sentinel1,before_P07,7,1.0,none,
counterfactual_0010_03,sentinel1,before_P08,8,1.0,none,
counterfactual_0010_03,sentinel1,before_P09,9,1.0,none,
counterfactual_0010_03,sentinel1,before_P10,10,1.0,none,
counterfactual_0010_03,sentinel1,after_P01,11,1.0,none,
counterfactual_0010_03,sentinel1,after_P02,12,1.0,none,
counterfactual_0010_03,sentinel1,after_P03,13,1.0,none,
counterfactual_0010_03,sentinel1,after_P04,14,1.0,none,
counterfactual_0010_03,sentinel1,after_P05,15,1.0,none,
counterfactual_0010_03,sentinel1,after_P06,16,1.0,none,
counterfactual_0010_03,sentinel1,after_P07,17,1.0,none,
counterfactual_0010_03,sentinel1,after_P08,18,1.0,none,
counterfactual_0010_03,sentinel1,after_P09,19,1.0,none,
counterfactual_0010_03,sentinel1,after_P10,20,1.0,none,
counterfactual_0010_03,sentinel2,before_P01,1,1.0,none,
counterfactual_0010_03,sentinel2,before_P02,2,0.7543378100186257,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P03,3,0.9947064013332026,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P04,4,0.8255073032055681,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P05,5,1.0,none,
counterfactual_0010_03,sentinel2,before_P06,6,0.562885991569454,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P07,7,0.8917753161454759,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P08,8,0.9776492500735222,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P09,9,0.6433682972257622,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,before_P10,10,1.0,none,
counterfactual_0010_03,sentinel2,after_P01,11,1.0,none,
counterfactual_0010_03,sentinel2,after_P02,12,1.0,none,
counterfactual_0010_03,sentinel2,after_P03,13,0.8053132045877855,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P04,14,0.1948828546220958,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P05,15,0.0164689736300362,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P06,16,0.0450936182727183,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P07,17,0.0850896970885207,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P08,18,0.1959611802764435,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P09,19,0.5697480639153024,generated_s1_to_s2,A
counterfactual_0010_03,sentinel2,after_P10,20,1.0,none,
counterfactual_0010_04,sentinel1,before_P01,1,1.0,none,
counterfactual_0010_04,sentinel1,before_P02,2,1.0,none,
counterfactual_0010_04,sentinel1,before_P03,3,1.0,none,
counterfactual_0010_04,sentinel1,before_P04,4,1.0,none,
counterfactual_0010_04,sentinel1,before_P05,5,1.0,none,
counterfactual_0010_04,sentinel1,before_P06,6,1.0,none,
counterfactual_0010_04,sentinel1,before_P07,7,1.0,none,
counterfactual_0010_04,sentinel1,before_P08,8,1.0,none,
counterfactual_0010_04,sentinel1,before_P09,9,1.0,none,
counterfactual_0010_04,sentinel1,before_P10,10,1.0,none,
counterfactual_0010_04,sentinel1,after_P01,11,1.0,none,
counterfactual_0010_04,sentinel1,after_P02,12,1.0,none,
counterfactual_0010_04,sentinel1,after_P03,13,1.0,none,
counterfactual_0010_04,sentinel1,after_P04,14,1.0,none,
counterfactual_0010_04,sentinel1,after_P05,15,1.0,none,
counterfactual_0010_04,sentinel1,after_P06,16,1.0,none,
counterfactual_0010_04,sentinel1,after_P07,17,1.0,none,
counterfactual_0010_04,sentinel1,after_P08,18,1.0,none,
counterfactual_0010_04,sentinel1,after_P09,19,1.0,none,
