fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,counterfactual_0016_06,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.2371180927705604,0.2749725898296057,0.6278520587501352,0.6042478230979887,,0.02134244855886394,0.008178483974093037,-0.01828428242031279,0.011242076963675844,0.0202503735220714
chipmean,sentinel1,counterfactual_0016_07,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.2310592565516227,0.2887404504984818,0.634588841743665,0.6062786164381978,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.021959637763582604,0.0031394527995663693,0.00703318221523387,0.002258850782338057,-0.011241101505767861
chipmean,sentinel1,counterfactual_0016_07,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.2907723863066867,0.3252157654015407,0.6305965246768342,0.6095167838524063,,-0.004778882742905413,0.019745455104950998,-0.010592226549618701,0.0011138593566385683,-0.0008777747820521793
chipmean,sentinel1,counterfactual_0016_08,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.1980243435908082,0.24234113579604233,0.627712198209626,0.6114779066798898,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.004600983739054735,0.00857661609050285,-0.0038324347440334503,-0.0038019129770326524,-0.0048806153258509405
chipmean,sentinel1,counterfactual_0016_08,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.2368368522648245,0.2784482461489077,0.622053662313496,0.6089359162876945,,-0.002351973248752083,0.022984843309525577,-0.014212247235674082,-0.0057633041551344855,-0.02009549379761987
chipmean,sentinel1,counterfactual_0016_09,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.24618656059034788,0.29628727305785596,0.6138473151116626,0.5863069073453633,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.014273453134175976,-0.003025796195622482,-0.010372523232330072,0.01652805572560026,-0.016357775000860744
chipmean,sentinel1,counterfactual_0016_09,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.2955433010202797,0.3453409721193641,0.6187896440648919,0.5843865052735535,,0.01807396894717809,0.03829199467107246,0.018412182724366042,-0.009822610708921695,-0.021833519688013083
chipmean,sentinel1,counterfactual_0016_10,counterfactual,treatment_0016,2,2,10,P11,1,True,1.0,0.2035665180204891,0.24950475705713665,0.6243456869061149,0.602535496210986,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.008188130995501346,0.0010443351945542384,-0.004752319547817492,0.0025000225372452172,0.003108644847133476
chipmean,sentinel1,counterfactual_0016_10,counterfactual,treatment_0016,2,2,10,P12,2,True,1.0,0.24147868139076836,0.2733416969337444,0.6216739557049208,0.6027534146871502,,0.0055466337859256315,0.0063567920702469185,-0.005148143799086569,0.01681613996624971,-0.0057176840614713426
chipmean,sentinel1,counterfactual_0017_01,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.23092140835512795,0.2899780970270577,0.6286319784463698,0.6049026562551479,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.012531113274139019,0.010158365245095537,-0.017784021717290203,0.01722344592843745,-0.005985055129820772
chipmean,sentinel1,counterfactual_0017_01,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.2893202652409068,0.34357862284965796,0.6294181690167174,0.6038599941124049,,-0.0016323324523162938,0.02606272234181999,-0.007149203561235403,-0.013951189922511093,0.0058014722896707685
chipmean,sentinel1,counterfactual_0017_02,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.22825229204372044,0.2978876027334042,0.6238386623421688,0.5979267548638318,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.004709756016219124,0.023993994559904867,-0.0044236057634661425,-0.010177593544035609,0.001028047140080069
chipmean,sentinel1,counterfactual_0017_02,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.2877355558750225,0.3341608358314268,0.61795981473131,0.5962616241803428,,-0.0161289503055944,0.012500423215093459,-0.009886513949087301,-0.01654156361046694,0.0016884291013932863
chipmean,sentinel1,counterfactual_0017_03,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.21741762870593845,0.26713946907598773,0.6306078766022981,0.6048010457082753,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.01848270248783358,-0.015514443843461784,-0.0033662153121583453,0.013998964804078747,0.0012730659018884943
chipmean,sentinel1,counterfactual_0017_03,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.2656728632558723,0.30484675936153716,0.624708560707414,0.6049981401230278,,0.03704097979556693,-0.004488011095683112,0.005760698787288337,0.0007156362201423275,-0.02010235371822262
chipmean,sentinel1,counterfactual_0017_04,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.21460894797815727,0.2776864409594087,0.6203232008906696,0.6006056694203906,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.0024176687085192203,-0.00574438486815687,-0.0023660031256251385,0.005271934273653791,-0.008054139991297208
