cache,sensor,repr,site,test,own_hist_rmse,arm,test_rmse,train_rmse,n_blocks,C1,C2,n_donors,w_blocks_total,C3
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m2,0.7039764603587289,0.3642436577153136,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m2_diff,0.7611021463105315,0.31818858328136873,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m3,0.760379538393214,0.33033829809042264,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m3_diff,0.8850718586276188,0.431893533095738,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m4,0.7871888130108745,0.4567054035770346,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P09,0.6910350814572658,H1_m4_diff,0.9055929825967184,0.5276302990541138,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H0_own_mean,0.8614562948039202,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,L_last_period,0.46696085198045767,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m2,1.6853528579521186,0.3428105484424692,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m2_diff,0.520290576069384,0.08481928520992918,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m3,1.6853528579521189,0.4354788392449133,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m3_diff,1.4687154978811652,0.5869310073130845,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m4,1.3295074988139788,0.5515719487083833,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P09,0.8614562948039202,H1_m4_diff,1.2813227283818558,0.7563312443888313,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H0_own_mean,0.6837102767615342,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,L_last_period,0.69774453182362,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m2,0.7490583141754049,0.46266174537286964,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m2_diff,0.648591014532322,0.296071674208861,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m3,0.6323894015494733,0.47895487159422084,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m3_diff,0.8266610378211506,0.562558417690773,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m4,0.6306932418678767,0.44666678444343616,4,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P09,0.6837102767615342,H1_m4_diff,0.8741085594403272,0.5477838986822532,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H0_own_mean,0.6459082016003082,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,L_last_period,0.6829370682801362,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m2,0.6909906908180503,0.43730967795619113,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m2_diff,0.7174937685211284,0.19594260904739355,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m3,0.6482711503953394,0.5466892062731771,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m3_diff,0.6748208222900139,0.5298798287064326,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m4,0.6070456257576538,0.5826742675888928,4,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P09,0.6459082016003082,H1_m4_diff,0.7922066756146381,0.6283491998155482,4,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H0_own_mean,0.6368331087441986,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,L_last_period,0.6103810866166524,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m2,0.9852561294484261,0.4086495249915543,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m2_diff,0.6307780104930982,0.1385690278784072,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m3,0.8478746761551555,0.4158609325737723,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m3_diff,0.8948078079377008,0.5416447387604247,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m4,0.893979275138671,0.3842480532160827,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P09,0.6368331087441986,H1_m4_diff,0.881761225907659,0.47149334032701845,4,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H0_own_mean,0.34395752938649987,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,L_last_period,0.442975441496228,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m2,0.4480669299681635,0.31371718158616135,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m2_diff,0.45938126853921485,0.4416431722560415,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m3,0.41417152805187557,0.4383564280902224,6,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m3_diff,0.4710056256345361,0.6719336929740811,6,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m4,0.4147805885790302,0.5111462287275904,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0001,P10,0.34395752938649987,H1_m4_diff,0.4648622238385059,0.6583274256491602,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H0_own_mean,0.4857789911582122,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,L_last_period,0.8084203802323398,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m2,0.588880322020293,0.40170803095414076,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m2_diff,0.9941734567526337,0.1691615174371559,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m3,0.645153127691739,0.4645029048323057,6,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m3_diff,0.9536186039297703,0.4518471578357068,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m4,0.6548232735889112,0.4687565932436522,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0002,P10,0.4857789911582122,H1_m4_diff,1.1296184203120208,0.48443954732603073,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H0_own_mean,0.5581863496069642,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,L_last_period,0.3661804323602013,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m2,0.3613312581934705,0.37625668237406423,7,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m2_diff,0.5872737778679223,0.22488164064935157,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m3,0.14714548845047568,0.6108271627553322,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m3_diff,0.5423264663408884,0.33674639526427813,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m4,0.22795960981764074,0.6136652961806248,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0003,P10,0.5581863496069642,H1_m4_diff,0.6541184521434846,0.5923792444708045,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H0_own_mean,0.6502501017213436,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,L_last_period,0.870858041440811,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m2,0.8315138525154886,0.48369149464336686,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m2_diff,0.9569433513038941,0.48081133478658816,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m3,0.7034733376149974,0.4810927324448093,6,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m3_diff,0.9977051650342561,0.5914536800719778,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m4,0.7544116854535089,0.47287159552281993,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0004,P10,0.6502501017213436,H1_m4_diff,0.945088542719089,0.606047963825764,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H0_own_mean,0.7484576440386346,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,L_last_period,0.505790800667404,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m2,0.6785820089480901,0.30083235207829334,7,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m2_diff,0.4237375830936036,0.26906432489335813,7,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m3,0.48832569902434825,0.4389806283213653,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m3_diff,0.3553730343746785,0.35353204496176704,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m4,0.5339959875017408,0.5046725570124773,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0005,P10,0.7484576440386346,H1_m4_diff,0.41639040137777,0.5739757573217811,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H0_own_mean,0.5994331789308631,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,L_last_period,0.2553148452369574,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m2,0.8071729439449008,0.5029124593054417,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m2_diff,0.6166922600096435,0.7436364630432131,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m3,0.8039087404008155,0.4767720652582232,6,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m3_diff,0.5591939329901345,0.5767267600231777,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m4,0.7175355207563742,0.4707187675668482,5,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0006,P10,0.5994331789308631,H1_m4_diff,0.33127190884723584,0.6191793161664502,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H0_own_mean,0.7287253396604105,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,L_last_period,0.5326562342712837,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m2,0.5326562342712836,0.36269970361503345,7,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m2_diff,0.7440277895827779,0.3444510837260194,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m3,0.4204699034573135,0.6507951992657045,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m3_diff,0.6028685220921095,0.29300985694066617,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m4,0.8288229020782844,0.7073040333594967,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0007,P10,0.7287253396604105,H1_m4_diff,0.8749540506685307,0.6928662572678913,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H0_own_mean,0.6151874199971502,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,L_last_period,0.575422507288647,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m2,0.6386149527942008,0.4826440072908336,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m2_diff,0.523296240781456,0.33347377754411733,7,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m3,0.5028616014729836,0.5219317637072308,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m3_diff,0.5009903204625837,0.463102009864753,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m4,0.4085066448081723,0.5156378346425229,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0008,P10,0.6151874199971502,H1_m4_diff,0.4788074536892098,0.6036239442634981,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H0_own_mean,0.5489102791167443,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,L_last_period,0.3390808756189585,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m2,0.4488289388830373,0.49392005921790394,7,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m2_diff,0.6518650012524725,0.6228211314818145,7,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m3,0.41238144509624125,0.5107778891156034,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m3_diff,0.7148525759614044,0.515947792005816,6,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m4,0.4136712936117204,0.5696346343689829,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0009,P10,0.5489102791167443,H1_m4_diff,0.5960733803985384,0.5807987196612935,5,True,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H0_own_mean,0.7165749424859096,,0,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,L_last_period,0.6116267720749607,,0,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m2,0.9209389405487263,0.4063204535440396,7,False,False,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m2_diff,0.6383451122002733,0.45069837907210203,7,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m3,0.5976270976376631,0.5614116558311174,6,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m3_diff,0.6652515215513367,0.3688777342642277,6,False,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m4,0.6301735683396387,0.5185437189972444,5,True,True,,,
chipmean,sentinel1,chip_mean,treatment_0010,P10,0.7165749424859096,H1_m4_diff,0.6304239971173967,0.6236077643270145,5,True,True,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H0_own_mean,0.441597965105766,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,L_last_period,0.6597646268591874,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m2,0.5490200418858983,0.37638885011616546,6,True,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m2_diff,0.7282915386106187,0.49605113798779293,6,True,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m3,0.5706166109617377,0.517205386015571,5,True,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m3_diff,0.848915062714216,0.6493601764572182,5,True,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m4,0.5735580901512541,0.5751275046005154,4,True,False,,,
chipmean,sentinel1,gram,treatment_0001,P09,0.441597965105766,H1_m4_diff,0.6756076050027292,0.6979415337163409,4,True,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H0_own_mean,0.694044562258131,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,L_last_period,0.5464051965467948,,0,False,True,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m2,1.0827694160075143,0.39308952770660177,6,False,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m2_diff,0.42631059851639375,0.670499220603258,6,True,True,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m3,1.0240360756821756,0.40865556610657655,5,False,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m3_diff,0.8436278075928271,0.6123504890459619,5,True,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m4,0.7167252293385721,0.5487350548673381,4,True,False,,,
chipmean,sentinel1,gram,treatment_0002,P09,0.694044562258131,H1_m4_diff,0.3870172445385497,0.816988489999649,4,True,True,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H0_own_mean,0.9566183632807708,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,L_last_period,0.6044138531909128,,0,False,True,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m2,1.366168558086432,0.5568844115414211,6,False,False,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m2_diff,0.7206020629518718,0.4311891732962911,6,False,True,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m3,1.3181116804009338,0.5208423682325731,5,False,False,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m3_diff,0.8596933159918585,0.6917287837968686,5,True,True,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m4,1.2966977662099923,0.5130248240870706,4,False,False,,,
chipmean,sentinel1,gram,treatment_0003,P09,0.9566183632807708,H1_m4_diff,0.8903923196250539,0.6801901111812243,4,True,True,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H0_own_mean,0.6320450252745009,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,L_last_period,0.6644806812542664,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m2,0.9956611658395833,0.48216839597281225,6,False,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m2_diff,0.8436496201859074,0.7550194500019076,6,True,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m3,0.8148520031626264,0.5320620336858491,5,False,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m3_diff,0.8345291943749765,0.7474206049435114,5,True,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m4,0.7284409419370087,0.5584141068261176,4,True,False,,,
chipmean,sentinel1,gram,treatment_0004,P09,0.6320450252745009,H1_m4_diff,0.861130509639981,0.8218257277946598,4,True,False,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,H0_own_mean,0.5731729511429933,,0,False,False,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,L_last_period,0.5016265463990061,,0,False,True,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,H1_m2,0.5212334873573109,0.6813287081485149,6,True,True,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,H1_m2_diff,1.0987411244764582,0.294059384556835,6,False,False,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,H1_m3,0.6048545815450455,0.7372391454129443,5,True,False,,,
chipmean,sentinel1,gram,treatment_0005,P09,0.5731729511429933,H1_m3_diff,0.6162348381059877,0.7556808218802404,5,True,False,,,
